date,event,position_key,entry_price,exit_price,quantity,pnl
2021-10-29,early_exit,SPY_456C_20211105,0.7,5.165,-4,-1786.0
2021-10-29,early_exit,SPY_456C_20211110,0.46499999999999997,6.055,-4,-2236.0
2021-10-29,early_exit,SPY_455C_20211110,0.56,6.8149999999999995,-4,-2501.9999999999995
2021-10-29,early_exit,SPY_456C_20211112,0.46499999999999997,6.535,-2,-1214.0
2021-11-08,early_exit,SPY_467C_20211117,0.395,4.325,-2,-786.0
2021-11-09,early_exit,SPY_468C_20211117,0.33999999999999997,2.815,-4,-990.0
2021-11-22,early_exit,SPY_475C_20211201,0.72,0.61,-4,43.99999999999999
2021-11-22,early_exit,SPY_474C_20211201,0.87,0.8200000000000001,-2,9.999999999999986
2022-01-27,early_exit,SPY_430P_20220218,4.615,10.855,4,2496.0
2022-02-11,early_exit,SPY_428P_20220302,4.96,5.4,4,176.00000000000017
2022-02-18,early_exit,SPY_420P_20220223,6.715,0.91,4,-2322.0
2022-02-18,early_exit,SPY_418P_20220225,8.705,1.4449999999999998,2,-1452.0
2022-03-18,early_exit,SPY_443C_20220414,3.84,10.645,-2,-1361.0
2022-03-22,early_exit,SPY_445C_20220414,3.28,11.435,-4,-3262.0000000000005
2022-03-22,early_exit,SPY_444C_20220414,3.5549999999999997,12.14,-4,-3434.0000000000005
2022-03-25,early_exit,SPY_446C_20220414,3.0199999999999996,11.665,-4,-3458.0
2022-03-28,early_exit,SPY_448C_20220408,3.4050000000000002,10.504999999999999,-4,-2839.9999999999995
2022-03-28,early_exit,SPY_447C_20220414,2.775,12.575,-4,-3919.9999999999995
2022-06-02,early_exit,SPY_409C_20220617,4.42,12.54,-4,-3247.9999999999995
2022-06-13,early_exit,SPY_411C_20220617,3.83,0.10500000000000001,-4,1490.0
2022-06-13,early_exit,SPY_410C_20220617,4.12,0.11499999999999999,-4,1602.0
2022-07-19,early_exit,SPY_395C_20220812,3.635,8.195,-4,-1824.0000000000002
2022-07-19,early_exit,SPY_394C_20220812,3.955,8.745000000000001,-4,-1916.0000000000005
