date,event,pnl,num_expired
2020-10-02,expiry,1263.0,9
2020-10-05,expiry,-332.0,8
2020-10-07,expiry,89.0,5
2020-10-09,expiry,228.0,6
2020-10-12,expiry,2690.490478515625,7
2020-10-14,expiry,-98.0,3
2020-10-16,expiry,-31.0,1
2020-10-19,expiry,-246.0,8
2020-10-21,expiry,-164.5,13
2020-10-23,expiry,144.5,6
2020-10-26,expiry,-245.0,6
2020-10-28,expiry,-15.5,1
2020-11-02,expiry,-249.0,5
2020-11-04,expiry,202.0,1
2020-11-06,expiry,5043.0,9
2020-11-09,expiry,-100.0,2
2020-11-11,expiry,196.0,8
2020-11-13,expiry,1057.0,6
2020-11-16,expiry,-456.5,7
2020-11-18,expiry,71.0,4
2020-11-20,expiry,323.0,8
2020-11-23,expiry,-201.0,5
2020-11-27,expiry,-120.5,4
2020-11-30,expiry,-348.5,10
2020-12-02,expiry,-96.5,2
2020-12-04,expiry,98.0,4
2020-12-07,expiry,-280.0,7
2020-12-09,expiry,-156.5,4
2020-12-11,expiry,94.0,4
2020-12-14,expiry,-133.0,5
2020-12-16,expiry,544.5,8
2020-12-18,expiry,2730.9999999999995,8
2020-12-21,expiry,-45.5,2
2020-12-23,expiry,242.0,6
2020-12-24,expiry,80.0,5
2020-12-28,expiry,-65.5,5
2020-12-30,expiry,122.0,3
2020-12-31,expiry,513.0,7
2021-01-04,expiry,-99.5,8
2021-01-06,expiry,1241.5,9
2021-01-08,expiry,987.0000000000001,8
2021-01-11,expiry,308.5,7
2021-01-13,expiry,347.5,6
2021-01-15,expiry,594.5,10
2021-01-19,expiry,22.5,9
2021-01-20,expiry,260.0,5
2021-01-22,expiry,440.5,9
2021-01-25,expiry,-10.5,3
2021-01-27,expiry,472.0,7
2021-01-29,expiry,3422.0,12
2021-02-01,expiry,347.0,4
2021-02-03,expiry,1475.0,10
2021-02-05,expiry,1234.5,9
2021-02-08,expiry,41.0,3
2021-02-10,expiry,185.5,5
2021-02-12,expiry,502.0,13
2021-02-16,expiry,-115.0,4
2021-02-17,expiry,3.0000000000000036,4
2021-02-19,expiry,284.0,9
2021-02-22,expiry,48.0,3
2021-02-24,expiry,124.0,7
2021-02-26,expiry,436.9970703125,11
2021-03-01,expiry,359.0,7
2021-03-03,expiry,903.5,8
2021-03-05,expiry,977.0,10
2021-03-08,expiry,50.0,2
2021-03-10,expiry,456.5,5
2021-03-12,expiry,337.0,2
2021-03-15,expiry,559.00146484375,4
2021-03-19,expiry,11.5,1
2021-03-22,expiry,-306.5,7
2021-03-24,expiry,-302.5,6
2021-03-26,expiry,145.5,7
2021-03-29,expiry,-126.5001220703125,4
2021-03-31,expiry,171.0,8
2021-04-01,expiry,463.0,8
2021-04-05,expiry,840.994140625,5
2021-04-07,expiry,30.999267578125,3
2021-04-09,expiry,228.998046875,2
2021-04-12,expiry,672.505859375,3
2021-04-14,expiry,-69.5,3
2021-04-16,expiry,-193.5,5
2021-04-19,expiry,-128.0,4
2021-04-21,expiry,-113.0,3
2021-04-23,expiry,65.0,2
2021-04-26,expiry,-283.0,8
2021-04-28,expiry,64.0,3
2021-04-30,expiry,326.5,9
2021-05-03,expiry,-33.5,3
2021-05-05,expiry,149.5,4
2021-05-07,expiry,344.0,7
2021-05-10,expiry,-101.0,6
2021-05-12,expiry,356.0,7
2021-05-14,expiry,782.5,10
2021-05-19,expiry,346.0,7
2021-05-21,expiry,483.5,7
2021-05-24,expiry,10.500000000000002,1
2021-05-26,expiry,101.0,3
2021-05-28,expiry,261.5,4
2021-06-01,expiry,-44.0,2
2021-06-02,expiry,-92.0,2
2021-06-04,expiry,9.500000000000004,2
2021-06-07,expiry,-158.5,6
2021-06-09,expiry,-1.5000000000000142,7
2021-06-11,expiry,214.0,7
2021-06-14,expiry,-108.0,7
2021-06-16,expiry,136.5,5
2021-06-18,expiry,659.0,8
2021-06-21,expiry,21.000000000000004,1
2021-06-23,expiry,321.5,6
2021-06-25,expiry,183.0,3
2021-06-28,expiry,-32.5,2
2021-06-30,expiry,51.5,4
2021-07-02,expiry,98.50000000000001,1
2021-07-06,expiry,-138.0,4
2021-07-07,expiry,-10.001708984375004,4
2021-07-09,expiry,-77.5,4
2021-07-12,expiry,-189.002685546875,5
2021-07-14,expiry,107.5,3
2021-07-16,expiry,182.0,8
2021-07-19,expiry,-44.5,2
2021-07-21,expiry,317.5,10
2021-07-23,expiry,89.50000000000001,3
2021-07-26,expiry,-210.00000000000003,5
2021-07-28,expiry,153.0,3
2021-07-30,expiry,366.0,8
2021-08-04,expiry,131.5,3
2021-08-06,expiry,233.49999999999997,4
2021-08-09,expiry,-104.5,4
2021-08-11,expiry,7.0,3
2021-08-13,expiry,199.00000000000003,5
2021-08-16,expiry,-52.500000000000014,6
2021-08-18,expiry,54.0,5
