date,event,pnl,num_expired
2024-07-16,expiry,-29.0,2
2024-07-17,expiry,12.499999999999998,2
2024-07-19,expiry,134.0,8
2024-07-22,expiry,-40.5,2
2024-07-23,expiry,-0.9999999999999982,2
2024-07-25,expiry,13.5,1
2024-07-26,expiry,208.0,13
2024-07-29,expiry,-90.0,6
2024-07-30,expiry,-44.5,3
2024-07-31,expiry,206.5,7
2024-08-01,expiry,53.0,4
2024-08-02,expiry,-993.48779296875,13
2024-08-05,expiry,-30.0,2
2024-08-06,expiry,79.5,2
2024-08-07,expiry,243.5,7
2024-08-08,expiry,444.0,11
2024-08-09,expiry,210.5,10
2024-08-12,expiry,-85.0,4
2024-08-13,expiry,-53.0,3
2024-08-14,expiry,10.500000000000002,3
2024-08-15,expiry,73.500732421875,7
2024-08-16,expiry,173.499755859375,9
2024-08-19,expiry,1072.494140625,3
2024-08-20,expiry,-21.000000000000004,1
2024-08-21,expiry,526.49951171875,2
2024-08-23,expiry,237.50048828125,6
2024-08-26,expiry,-72.5,3
2024-08-27,expiry,-82.0,4
2024-08-28,expiry,57.5,5
2024-08-29,expiry,-7.5,5
2024-08-30,expiry,48.5,11
2024-09-03,expiry,-34.5,3
2024-09-04,expiry,-10.500000000000002,1
2024-09-05,expiry,11.5,4
2024-09-06,expiry,-115.00439453125,8
2024-09-09,expiry,-24.0,2
2024-09-10,expiry,33.0,4
2024-09-11,expiry,45.5,2
2024-09-12,expiry,92.0,3
2024-09-13,expiry,272.0,9
2024-09-16,expiry,-67.5,5
2024-09-17,expiry,-34.5,2
2024-09-18,expiry,108.0,6
2024-09-19,expiry,176.5,6
2024-09-20,expiry,309.5,17
2024-09-23,expiry,10.500000000000002,1
2024-09-24,expiry,-24.0,2
2024-09-25,expiry,-10.500000000000002,1
2024-09-26,expiry,22.0,2
2024-09-27,expiry,143.0,9
2024-09-30,expiry,54.5,5
2024-10-01,expiry,40.0,2
2024-10-02,expiry,103.0,6
2024-10-03,expiry,88.5,4
2024-10-04,expiry,282.5,14
2024-10-07,expiry,86.0,4
2024-10-08,expiry,10.500000000000002,1
2024-10-09,expiry,100.5,6
2024-10-10,expiry,195.0,9
2024-10-11,expiry,290.0,12
2024-10-14,expiry,10.500000000000002,1
2024-10-15,expiry,13.5,1
2024-10-16,expiry,79.0,6
2024-10-17,expiry,110.5,5
2024-10-18,expiry,334.5,12
2024-10-21,expiry,33.5,3
2024-10-23,expiry,36.5,3
2024-10-24,expiry,16.5,1
2024-10-25,expiry,182.0,11
2024-10-28,expiry,10.500000000000002,1
2024-10-29,expiry,113.5,6
2024-10-30,expiry,72.0,3
2024-10-31,expiry,255.5,9
2024-11-01,expiry,197.0,5
2024-11-04,expiry,-10.500000000000002,1
2024-11-05,expiry,52.501220703125,1
2024-11-06,expiry,183.0,6
2024-11-07,expiry,346.5,6
2024-11-08,expiry,599.5,10
2024-11-11,expiry,31.500000000000007,3
2024-11-12,expiry,39.5,3
