date,underlying_price,day_type,historical_iv,vol_surface_iv
2024-01-15,476.67999267578125,option_trading,0.09896711454042016,0.10140717242850064
2024-01-17,472.2900085449219,option_trading,0.0991618376427223,0.13590028885847122
2024-01-19,482.42999267578125,option_trading,0.10178857670807971,0.14831147035143832
2024-01-22,483.45001220703125,option_trading,0.10524772555158686,0.11858975666117337
2024-01-24,485.3900146484375,option_trading,0.1036581695338996,0.12143281701185847
2024-01-26,487.4100036621094,option_trading,0.1037264115515811,0.2307904349169179
2024-01-29,491.2699890136719,option_trading,0.09738100280687761,0.09934346182961773
2024-01-31,482.8800048828125,option_trading,0.09708313546657406,0.1821985748630504
2024-02-02,494.3500061035156,option_trading,0.11454034834807923,0.07921504379469346
2024-02-05,492.54998779296875,option_trading,0.10824589245142925,0.12509950803246378
2024-02-07,498.1000061035156,option_trading,0.10695309295909881,0.11902606722288703
2024-02-09,501.20001220703125,option_trading,0.1086231344847619,0.06503670635765195
2024-02-12,500.9800109863281,option_trading,0.10926115775994433,0.11572314918058231
2024-02-14,498.57000732421875,option_trading,0.1161106546291113,0.136753697629012
2024-02-16,499.510009765625,option_trading,0.11384219317122979,0.07346616396704976
2024-02-19,499.510009765625,option_trading,0.11592240475739742,0.1404312135715826
2024-02-21,497.2099914550781,option_trading,0.11217036294207706,0.1497254775997636
2024-02-23,507.8500061035156,option_trading,0.12440803811273692,0.1262175047351649
2024-02-26,505.989990234375,option_trading,0.12423915523762145,0.12463523902369027
2024-02-28,506.260009765625,option_trading,0.12415498617251078,0.12128640999622545
2024-03-01,512.8499755859375,option_trading,0.12083744423901423,0.2523055881599337
2024-03-04,512.2999877929688,option_trading,0.11884688872739974,0.1708968569789662
2024-03-06,509.75,option_trading,0.12433122439222466,0.15884522650931912
2024-03-08,511.7200012207031,option_trading,0.1266241431470799,0.3158261891527555
2024-03-11,511.2799987792969,option_trading,0.12843595747413872,0.1386170918555829
2024-03-13,515.969970703125,option_trading,0.12993388754321686,0.17111536389015125
2024-03-15,509.8299865722656,option_trading,0.1139543896452874,0.2521114861024934
2024-03-18,512.8599853515625,option_trading,0.11583980160317783,0.12788051895545746
2024-03-20,520.47998046875,option_trading,0.11634329709705632,0.1307489987391256
2024-03-22,521.2100219726562,option_trading,0.11691519076029734,0.0670413067261176
2024-03-25,519.77001953125,option_trading,0.1166491790594128,0.12980074561378183
2024-03-27,523.1699829101562,option_trading,0.10820899721206204,0.11120002410206875
2024-03-29,523.0700073242188,option_trading,0.1067422932300657,0.06159836337986871
2024-04-01,522.1599731445312,option_trading,0.1067422932300657,0.12093014413792358
2024-04-03,519.4099731445312,option_trading,0.1059524673233166,0.11824660784894715
2024-04-05,518.4299926757812,option_trading,0.09674899042210462,0.07596299078991098
2024-04-08,518.719970703125,option_trading,0.10115928618320673,0.13727216809689652
2024-04-10,514.1199951171875,option_trading,0.10023396968157679,0.13360763814957313
2024-04-12,510.8500061035156,option_trading,0.10677253774607356,0.3875290878208997
2024-04-15,504.45001220703125,option_trading,0.11164451327055593,0.09722297375719559
2024-04-17,500.54998779296875,option_trading,0.11399627762246328,0.1877883841104479
2024-04-19,495.1600036621094,option_trading,0.10943723304325624,0.11693081311591319
2024-04-22,499.7200012207031,option_trading,0.11085245190302423,0.1701818704672263
2024-04-24,505.4100036621094,option_trading,0.11596863327445604,0.16559135608747194
2024-04-26,508.260009765625,option_trading,0.11624830471458876,0.49153354979724706
2024-04-29,510.05999755859375,option_trading,0.11648804945916243,0.08094496500245678
2024-05-01,500.3500061035156,option_trading,0.12313130559669588,0.1329990671200637
2024-05-03,511.2900085449219,option_trading,0.12269817087993769,0.4557565622459037
2024-05-06,516.5700073242188,option_trading,0.12892080329069433,0.1274190133671739
2024-05-08,517.1900024414062,option_trading,0.132639410799003,0.15033292740167678
2024-05-10,520.8400268554688,option_trading,0.1313520635240558,0.49885271400445363
2024-05-13,520.9099731445312,option_trading,0.1313339023744839,0.11505216310375341
2024-05-15,529.780029296875,option_trading,0.13055671968895108,0.14295690752820062
2024-05-17,529.4500122070312,option_trading,0.12655022372131028,0.23708328860489333
2024-05-20,530.0599975585938,option_trading,0.12656937376514188,0.12143668406622359
2024-05-22,529.8300170898438,option_trading,0.12228945396417545,0.11228244248617403
2024-05-24,529.4400024414062,option_trading,0.1154976598064472,0.06312736218246091
2024-05-27,529.4400024414062,option_trading,0.10880617690954181,0.09687825738136549
2024-05-29,526.0999755859375,option_trading,0.1083303235210284,0.10241134008963919
2024-05-31,527.3699951171875,option_trading,0.11132317530232833,0.12581302463878177
2024-06-03,527.7999877929688,option_trading,0.10882164366608466,0.06949365407671763
