date,equity,cash,num_positions
2023-01-20,99994.62635173276,99283.35312655199,10
2023-01-23,100001.65107492368,100307.13155034813,14
2023-01-24,100002.87787541217,101251.03707262264,14
2023-01-25,99992.15151948562,96846.31963557655,18
2023-01-26,99945.92168710678,104049.77648977486,18
2023-01-27,99940.73357804074,95848.71162188922,19
2023-01-30,100002.31502579882,107123.44375607293,20
2023-01-31,100065.44980358533,95731.29924443433,20
2023-02-01,99975.03609804087,108552.32437242655,20
2023-02-02,100081.34440199005,92662.90036046748,20
2023-02-03,100373.06902304773,107821.1267866553,20
2023-02-06,100340.22328239417,95204.19895905054,20
2023-02-07,100224.57328595428,109075.9284925007,20
2023-02-08,100148.71895372115,93429.59969979391,20
2023-02-09,100213.29660950309,107762.24097057641,20
2023-02-10,100227.54268745566,93496.5405329883,20
2023-02-13,100137.31635802536,107790.87078212624,20
2023-02-14,100132.5368576023,92970.30294554617,20
2023-02-15,100106.5263398012,107688.00964928238,20
2023-02-16,100001.31805217425,92574.21375072794,20
2023-02-17,100022.05467144621,103770.33481543796,20
2023-02-20,100020.9883267542,93105.82155066717,20
2023-02-21,100102.62873981595,104142.0266382122,20
2023-02-22,100092.5790745578,93573.50206689764,20
2023-02-23,100067.14252342167,104662.33196923637,20
2023-02-24,99953.34101965002,90647.70318646164,20
2023-02-27,99930.68123124995,106171.65819820813,20
2023-02-28,99896.12293480041,91011.55767959708,20
2023-03-01,99919.54163944937,106424.03209224665,20
2023-03-02,99983.01683945426,91588.20988971059,20
2023-03-03,99932.52856664499,110474.93774951794,20
2023-03-06,99937.76694743203,89230.69211130089,20
2023-03-07,100093.63348511406,110169.04242723004,20
2023-03-08,100108.47886513674,89668.3677469438,20
2023-03-09,100291.69737283021,110076.18247124423,20
2023-03-10,100160.41126258964,91143.64474007684,20
2023-03-13,100171.8154565718,109500.73299020466,20
2023-03-14,100322.55962840625,90991.10662261012,20
2023-03-15,100380.11506610362,109877.65776410038,20
2023-03-16,100543.64937930848,91002.40176455028,20
2023-03-17,100471.00197619878,146160.7519029872,20
2023-03-20,100519.95308975164,94995.0442751562,20
2023-03-21,99763.06527402312,157830.44745941812,20
2023-03-22,99352.78908172793,76316.98576803843,20
2023-03-23,99189.94808479823,156756.68479457678,20
2023-03-24,99277.8546125216,79985.68168517933,19
2023-03-27,99172.8836138027,150941.03811245342,20
2023-03-28,99108.67965659467,74190.12672302494,20
2023-03-29,98162.7335074899,163773.42177474307,20
2023-03-30,98279.68569599403,76905.72113176418,20
2023-03-31,97826.36098960563,156892.3646361325,16
2023-04-03,97900.1404098905,73593.29182180123,19
2023-04-04,98196.83380526598,153054.46769787627,19
2023-04-05,98116.23236276126,70505.95145062267,20
2023-04-06,97890.49349032278,154108.278929153,20
2023-04-07,97881.95858667731,68750.70757081608,20
2023-04-10,97822.00241473589,148767.517721525,20
2023-04-11,97822.37863261388,65801.08542097572,20
2023-04-12,97990.44128982548,141171.54192298406,20
2023-04-13,98295.07696552713,74824.62195307715,20
2023-04-14,98385.48394856829,146546.62017347218,20
2023-04-17,98500.04430788467,64094.128594744456,20
2023-04-18,98460.60686917859,146293.42150449418,20
2023-04-19,98446.2191952501,62703.21463173341,20
2023-04-20,98671.76308112951,141147.22165132395,20
2023-04-21,98667.77561466885,60152.21932339612,20
2023-04-24,98617.56887650784,139227.06257707425,20
2023-04-25,97974.59443533434,58630.87549175376,20
2023-04-26,98134.74160355114,137661.3307546788,20
2023-04-27,98896.92365391718,59468.06952456126,20
2023-04-28,98709.48390358398,132943.3144083648,20
2023-05-01,98668.02544425285,64178.20165998988,20
2023-05-02,99046.04532218922,132628.7323578823,20
2023-05-03,98862.68152862028,72920.53792481008,20
2023-05-04,99078.84746858935,129905.3047868188,20
2023-05-05,99488.020320934,77166.79321971732,20
2023-05-08,99474.24968322887,130724.17654860581,20
2023-05-09,99363.75151592164,75210.6871122812,20
2023-05-10,99206.53734381997,131475.00073064273,20
2023-05-11,99157.1043573707,73834.11792168842,20
2023-05-12,99147.78896102586,129485.47887928829,20
2023-05-15,99229.40290602266,73612.643066883,20
2023-05-16,99417.44364973852,127920.78738642958,20
2023-05-17,99715.33577848687,74174.70129345277,20
2023-05-18,99410.61077965063,130503.15344937939,20
2023-05-19,99421.77161112594,70453.09624784176,20
2023-05-22,99403.50140756226,129564.76462484244,20
2023-05-23,99057.647815405,68840.505710887,20
2023-05-24,99262.80789208047,127904.32540579593,20
2023-05-25,99508.31695645598,69956.82359183277,20
2023-05-26,99115.62209979912,129087.13558448624,20
2023-05-29,99109.52456895921,68105.7296545729,20
2023-05-30,99092.00384088406,128864.36467099775,20
2023-05-31,98916.76880340681,68295.9530026837,20
2023-06-01,98645.00313501629,126619.8462545721,20
2023-06-02,98982.42925648509,55568.977814575126,19
2023-06-05,99042.97528719524,134664.9326910313,19
2023-06-06,99129.42552970684,55671.81863141664,19
2023-06-07,99253.88455020048,138350.3091520794,20
2023-06-08,99520.99068635501,53740.505530381866,20
2023-06-09,99452.92514750591,139408.027301473,20
2023-06-12,99891.29909077808,50254.99482487423,20
2023-06-13,99658.15782054378,134089.48659773532,20
2023-06-14,99708.35355700832,50604.03758789066,20
2023-06-15,99706.39979907131,99581.94911851612,20
2023-06-16,99490.57456059378,89728.0533894965,20
2023-06-19,99489.05528512519,104919.28879995439,20
2023-06-20,99418.31350538021,86087.92764841995,20
2023-06-21,99416.8080267493,99253.14371417838,20
2023-06-22,99448.44939220192,90274.57630444295,20
2023-06-23,99376.62350006856,89826.55836917784,20
2023-06-26,99324.18068703492,86495.2841857373,20
2023-06-27,99225.05181333343,108040.36013074138,20
2023-06-28,99228.37625234367,88664.01739553541,20
2023-06-29,99166.23850439311,114216.00729918749,20
2023-06-30,98943.8819490849,87983.64898960966,15
2023-07-03,98921.20675724812,116464.69377336036,15
2023-07-05,98916.33568666496,82614.26363787886,18
2023-07-06,99051.42173103003,117059.21788695743,18
2023-07-07,99003.69997694744,82167.96278143051,20
2023-07-10,98958.90446621279,115850.94492870869,20
2023-07-11,99075.25802610436,80615.58147981795,20
2023-07-12,98974.08041342392,111743.74627521055,20
2023-07-13,99204.56692729208,69886.13913724842,20
2023-07-14,99173.31325723101,115545.08975304198,20
2023-07-17,99275.85273311869,68903.59144603697,20
2023-07-18,99318.7802221634,93771.03657254844,20
2023-07-19,99448.07855966798,44940.754069567854,20
2023-07-20,99660.0275510443,133328.6639275663,20
2023-07-21,99789.34796087534,46588.08264789902,19
2023-07-24,99644.46729855124,128884.50608211751,20
2023-07-25,99798.60456244808,40532.23864449974,20
2023-07-26,99784.68957386889,131633.86569026863,20
2023-07-27,99488.66651563116,56847.89355988731,20
2023-07-28,99530.44837848582,103099.402011268,20
2023-07-31,99606.004749415,58098.67156225391,20
2023-08-01,99653.11207243982,118801.52237539232,20
2023-08-02,99373.22347349083,79568.13582577636,20
2023-08-03,99424.82612734904,119380.58615050727,20
2023-08-04,99462.69818434476,80396.57199588433,20
2023-08-07,99299.97640744799,118198.80663957086,20
2023-08-08,99214.05928222535,80926.67605619098,20
2023-08-09,99335.57466017484,118479.2591670164,20
2023-08-10,99338.55322617084,81172.19880625933,20
2023-08-11,99445.57164087213,117354.72677653864,20
2023-08-14,99544.05875402581,81410.53774829018,20
2023-08-15,99754.49241157027,118384.03474301059,20
2023-08-16,99627.15168239296,81984.30058341967,20
2023-08-17,99761.53035287939,118199.61470789723,20
2023-08-18,99987.46915396034,77291.07872157615,18
2023-08-21,99870.81352715282,116348.31349487556,20
2023-08-22,99809.84772930847,79039.25156802306,20
2023-08-23,99680.40342799702,111440.7853943347,20
2023-08-24,99477.12006702067,85500.0733760621,20
2023-08-25,99481.60727479831,109220.99624758276,19
2023-08-28,99569.2491329531,85343.94109638568,20
2023-08-29,99642.84971771562,94675.46728030777,20
