symbol,quantity,price,trade_type,timestamp,strike,expiry,option_type,implied_vol,delta
SPY,-1.0,0.155,option,2020-02-18,321.0,2020-02-26,put,0.14903804271705393,-0.013935584954487323
SPY,-1.3935584954487323,336.7300109863281,stock,2020-02-18,,,,,
SPY,-1.0,0.275,option,2020-02-18,321.0,2020-02-28,put,0.14903804271705393,-0.024199990972409213
SPY,-2.4199990972409213,336.7300109863281,stock,2020-02-18,,,,,
SPY,-1.0,0.275,option,2020-02-18,321.0,2020-02-28,put,0.14903804271705393,-0.024199990972409213
SPY,-2.4199990972409213,336.7300109863281,stock,2020-02-18,,,,,
SPY,-0.1822640612305948,336.7300109863281,stock,2020-02-18,,,,,
SPY,-46.375320174118755,338.3399963378906,stock,2020-02-19,,,,,
SPY,-1.0,0.155,option,2020-02-19,322.0,2020-02-28,put,0.1494611749016417,-0.016102377953563618
SPY,-1.6102377953563618,338.3399963378906,stock,2020-02-19,,,,,
SPY,-1.0,0.155,option,2020-02-19,322.0,2020-02-28,put,0.1494611749016417,-0.016102377953563618
SPY,-1.6102377953563618,338.3399963378906,stock,2020-02-19,,,,,
SPY,-1.0,0.165,option,2020-02-19,322.5,2020-02-28,put,0.1494611749016417,-0.01895859100029962
SPY,-1.8958591000299618,338.3399963378906,stock,2020-02-19,,,,,
SPY,-1.0,0.165,option,2020-02-19,322.5,2020-02-28,put,0.1494611749016417,-0.01895859100029962
SPY,-1.8958591000299618,338.3399963378906,stock,2020-02-19,,,,,
SPY,-1.0,0.175,option,2020-02-19,323.0,2020-02-28,put,0.1494611749016417,-0.02222934271373944
SPY,-2.222934271373944,338.3399963378906,stock,2020-02-19,,,,,
SPY,0.4680037545958009,338.3399963378906,stock,2020-02-19,,,,,
SPY,87.3702721776951,336.95001220703125,stock,2020-02-20,,,,,
SPY,-1.0,0.185,option,2020-02-20,321.0,2020-02-28,put,0.14915824244468254,-0.012976386871481727
SPY,-1.2976386871481727,336.95001220703125,stock,2020-02-20,,,,,
SPY,-1.0,0.185,option,2020-02-20,321.0,2020-02-28,put,0.14915824244468254,-0.012976386871481727
SPY,-1.2976386871481727,336.95001220703125,stock,2020-02-20,,,,,
SPY,-1.0,0.125,option,2020-02-20,332.0,2020-02-21,put,0.14915824244468254,-0.02829040680959416
SPY,-2.829040680959416,336.95001220703125,stock,2020-02-20,,,,,
SPY,-0.029372187998246257,336.95001220703125,stock,2020-02-20,,,,,
SPY,111.577323623038,333.4800109863281,stock,2020-02-21,,,,,
SPY,-1.0,0.125,option,2020-02-21,317.0,2020-02-28,put,0.1497841362889276,-0.006714783704300897
SPY,-0.6714783704300897,333.4800109863281,stock,2020-02-21,,,,,
SPY,-1.0,0.125,option,2020-02-21,317.0,2020-02-28,put,0.1497841362889276,-0.006714783704300897
SPY,-0.6714783704300897,333.4800109863281,stock,2020-02-21,,,,,
SPY,-1.0,0.125,option,2020-02-21,317.5,2020-02-28,put,0.1497841362889276,-0.008283255408143342
SPY,-0.8283255408143342,333.4800109863281,stock,2020-02-21,,,,,
SPY,-1.0,0.125,option,2020-02-21,317.5,2020-02-28,put,0.1497841362889276,-0.008283255408143342
SPY,-0.8283255408143342,333.4800109863281,stock,2020-02-21,,,,,
SPY,-0.0370851413170632,333.4800109863281,stock,2020-02-21,,,,,
SPY,-471.7951450929909,322.4200134277344,stock,2020-02-24,,,,,
SPY,-1182.364780769567,312.6499938964844,stock,2020-02-25,,,,,
SPY,339.26325918868423,311.5,stock,2020-02-26,,,,,
SPY,1.0,1.63,option,2020-02-26,327.0,2020-03-31,call,0.21203252675897466,0.24533273426920615
SPY,-24.533273426920616,311.5,stock,2020-02-26,,,,,
SPY,1.0,1.63,option,2020-02-26,327.0,2020-03-31,call,0.21203252675897466,0.24533273426920615
SPY,-24.533273426920616,311.5,stock,2020-02-26,,,,,
SPY,1.0,1.575,option,2020-02-26,327.0,2020-03-30,call,0.21203252675897466,0.24151377468320345
SPY,-24.151377468320344,311.5,stock,2020-02-26,,,,,
SPY,0.7018466100075855,311.5,stock,2020-02-26,,,,,
SPY,26.073009515036468,297.510009765625,stock,2020-02-27,,,,,
SPY,1503.7273944064925,296.260009765625,stock,2020-02-28,,,,,
SPY,-1.0,1.165,option,2020-02-28,282.0,2020-03-02,put,0.2537699435826841,-0.01527736212837183
SPY,-1.527736212837183,296.260009765625,stock,2020-02-28,,,,,
SPY,-1.0,1.165,option,2020-02-28,282.0,2020-03-02,put,0.2537699435826841,-0.01527736212837183
SPY,-1.527736212837183,296.260009765625,stock,2020-02-28,,,,,
SPY,-1.0,1.295,option,2020-02-28,283.0,2020-03-02,put,0.2537699435826841,-0.022270515125036527
SPY,-2.2270515125036527,296.260009765625,stock,2020-02-28,,,,,
SPY,-1.0,1.295,option,2020-02-28,283.0,2020-03-02,put,0.2537699435826841,-0.022270515125036527
SPY,-2.2270515125036527,296.260009765625,stock,2020-02-28,,,,,
SPY,-1.0,2.9349999999999996,option,2020-02-28,282.0,2020-03-04,put,0.2537699435826841,-0.04599947637801949
SPY,-4.599947637801948,296.260009765625,stock,2020-02-28,,,,,
SPY,-1.0,2.9349999999999996,option,2020-02-28,282.0,2020-03-04,put,0.2537699435826841,-0.04599947637801949
SPY,-4.599947637801948,296.260009765625,stock,2020-02-28,,,,,
SPY,-1.0,1.43,option,2020-02-28,284.0,2020-03-02,put,0.2537699435826841,-0.03175206558821431
SPY,-3.1752065588214307,296.260009765625,stock,2020-02-28,,,,,
SPY,-1.0,1.43,option,2020-02-28,284.0,2020-03-02,put,0.2537699435826841,-0.03175206558821431
SPY,-3.1752065588214307,296.260009765625,stock,2020-02-28,,,,,
SPY,-1.0,3.14,option,2020-02-28,283.0,2020-03-04,put,0.2537699435826841,-0.05870167718460073
SPY,-5.870167718460073,296.260009765625,stock,2020-02-28,,,,,
SPY,-1.0,3.14,option,2020-02-28,283.0,2020-03-04,put,0.2537699435826841,-0.05870167718460073
SPY,-5.870167718460073,296.260009765625,stock,2020-02-28,,,,,
SPY,-1.0,0.61,option,2020-02-28,311.0,2020-03-02,call,0.2537699435826841,0.01822631121345431
SPY,1.822631121345431,296.260009765625,stock,2020-02-28,,,,,
SPY,-0.2542224523323491,296.260009765625,stock,2020-02-28,,,,,
SPY,-2.91510435245553,309.0899963378906,stock,2020-03-02,,,,,
SPY,-1.0,1.3,option,2020-03-02,294.0,2020-03-04,put,0.25089453761626934,-0.003361692780264658
SPY,-0.3361692780264658,309.0899963378906,stock,2020-03-02,,,,,
SPY,-1.0,1.3,option,2020-03-02,294.0,2020-03-04,put,0.25089453761626934,-0.003361692780264658
SPY,-0.3361692780264658,309.0899963378906,stock,2020-03-02,,,,,
SPY,-1.0,1.46,option,2020-03-02,295.0,2020-03-04,put,0.25089453761626934,-0.005745362765042894
SPY,-0.5745362765042894,309.0899963378906,stock,2020-03-02,,,,,
SPY,-1.0,1.46,option,2020-03-02,295.0,2020-03-04,put,0.25089453761626934,-0.005745362765042894
SPY,-0.5745362765042894,309.0899963378906,stock,2020-03-02,,,,,
SPY,-1.0,1.635,option,2020-03-02,296.0,2020-03-04,put,0.25089453761626934,-0.009508553751397919
SPY,-0.9508553751397919,309.0899963378906,stock,2020-03-02,,,,,
SPY,-1.0,1.635,option,2020-03-02,296.0,2020-03-04,put,0.25089453761626934,-0.009508553751397919
SPY,-0.9508553751397919,309.0899963378906,stock,2020-03-02,,,,,
SPY,-1.0,1.8250000000000002,option,2020-03-02,297.0,2020-03-04,put,0.25089453761626934,-0.015247706953821383
SPY,-1.5247706953821383,309.0899963378906,stock,2020-03-02,,,,,
SPY,-1.0,1.8250000000000002,option,2020-03-02,297.0,2020-03-04,put,0.25089453761626934,-0.015247706953821383
SPY,-1.5247706953821383,309.0899963378906,stock,2020-03-02,,,,,
SPY,-1.0,2.0300000000000002,option,2020-03-02,298.0,2020-03-04,put,0.25089453761626934,-0.023705739885907184
SPY,-2.3705739885907184,309.0899963378906,stock,2020-03-02,,,,,
SPY,-1.0,2.0300000000000002,option,2020-03-02,298.0,2020-03-04,put,0.25089453761626934,-0.023705739885907184
SPY,-2.3705739885907184,309.0899963378906,stock,2020-03-02,,,,,
SPY,-0.0748854737202933,309.0899963378906,stock,2020-03-02,,,,,
SPY,-109.41880240808885,300.239990234375,stock,2020-03-03,,,,,
SPY,-1.0,0.575,option,2020-03-03,288.0,2020-03-04,put,0.28932360902021814,-0.0028935928213678075
SPY,-0.28935928213678075,300.239990234375,stock,2020-03-03,,,,,
SPY,-1.0,0.575,option,2020-03-03,288.0,2020-03-04,put,0.28932360902021814,-0.0028935928213678075
SPY,-0.28935928213678075,300.239990234375,stock,2020-03-03,,,,,
SPY,-1.0,0.85,option,2020-03-03,290.0,2020-03-04,put,0.28932360902021814,-0.010650044047331275
SPY,-1.0650044047331275,300.239990234375,stock,2020-03-03,,,,,
SPY,-1.0,0.85,option,2020-03-03,290.0,2020-03-04,put,0.28932360902021814,-0.010650044047331275
SPY,-1.0650044047331275,300.239990234375,stock,2020-03-03,,,,,
SPY,-1.0,0.305,option,2020-03-03,312.0,2020-03-04,call,0.28932360902021814,0.005770494786726883
SPY,0.5770494786726883,300.239990234375,stock,2020-03-03,,,,,
SPY,-0.017731764095653135,300.239990234375,stock,2020-03-03,,,,,
SPY,108.68022953173323,312.8599853515625,stock,2020-03-04,,,,,
SPY,-1.0,0.575,option,2020-03-04,297.5,2020-03-06,put,0.30097287461462574,-0.011433392299101564
SPY,-1.1433392299101564,312.8599853515625,stock,2020-03-04,,,,,
SPY,-1.0,0.575,option,2020-03-04,297.5,2020-03-06,put,0.30097287461462574,-0.011433392299101564
SPY,-1.1433392299101564,312.8599853515625,stock,2020-03-04,,,,,
SPY,-1.0,0.61,option,2020-03-04,298.0,2020-03-06,put,0.30097287461462574,-0.013893557259567535
SPY,-1.3893557259567535,312.8599853515625,stock,2020-03-04,,,,,
SPY,-1.0,0.61,option,2020-03-04,298.0,2020-03-06,put,0.30097287461462574,-0.013893557259567535
SPY,-1.3893557259567535,312.8599853515625,stock,2020-03-04,,,,,
SPY,-1.0,0.665,option,2020-03-04,298.5,2020-03-06,put,0.30097287461462574,-0.016792009101451955
SPY,-1.6792009101451955,312.8599853515625,stock,2020-03-04,,,,,
SPY,-1.0,0.665,option,2020-03-04,298.5,2020-03-06,put,0.30097287461462574,-0.016792009101451955
SPY,-1.6792009101451955,312.8599853515625,stock,2020-03-04,,,,,
SPY,-1.0,0.715,option,2020-03-04,299.0,2020-03-06,put,0.30097287461462574,-0.02018664380865265
SPY,-2.018664380865265,312.8599853515625,stock,2020-03-04,,,,,
SPY,-1.0,0.715,option,2020-03-04,299.0,2020-03-06,put,0.30097287461462574,-0.02018664380865265
SPY,-2.018664380865265,312.8599853515625,stock,2020-03-04,,,,,
SPY,-1.0,0.765,option,2020-03-04,299.5,2020-03-06,put,0.30097287461462574,-0.024139015733235514
SPY,-2.4139015733235514,312.8599853515625,stock,2020-03-04,,,,,
SPY,-1.0,0.765,option,2020-03-04,299.5,2020-03-06,put,0.30097287461462574,-0.024139015733235514
SPY,-2.4139015733235514,312.8599853515625,stock,2020-03-04,,,,,
SPY,-1.0,0.8200000000000001,option,2020-03-04,300.0,2020-03-06,put,0.30097287461462574,-0.028713824969748503
SPY,-2.8713824969748503,312.8599853515625,stock,2020-03-04,,,,,
SPY,-1.0,0.8200000000000001,option,2020-03-04,300.0,2020-03-06,put,0.30097287461462574,-0.028713824969748503
SPY,-2.8713824969748503,312.8599853515625,stock,2020-03-04,,,,,
SPY,-1.0,0.885,option,2020-03-04,300.5,2020-03-06,put,0.30097287461462574,-0.03397825243786057
SPY,-3.3978252437860568,312.8599853515625,stock,2020-03-04,,,,,
SPY,3.2791831570979753,312.8599853515625,stock,2020-03-04,,,,,
SPY,-198.45021511203592,302.4599914550781,stock,2020-03-05,,,,,
SPY,-1.0,0.52,option,2020-03-05,290.0,2020-03-06,put,0.33130453045845776,-0.007390019568244144
SPY,-0.7390019568244144,302.4599914550781,stock,2020-03-05,,,,,
SPY,-1.0,0.52,option,2020-03-05,290.0,2020-03-06,put,0.33130453045845776,-0.007390019568244144
SPY,-0.7390019568244144,302.4599914550781,stock,2020-03-05,,,,,
SPY,-1.0,0.615,option,2020-03-05,291.0,2020-03-06,put,0.33130453045845776,-0.012570851555183449
SPY,-1.2570851555183449,302.4599914550781,stock,2020-03-05,,,,,
SPY,-1.0,0.615,option,2020-03-05,291.0,2020-03-06,put,0.33130453045845776,-0.012570851555183449
SPY,-1.2570851555183449,302.4599914550781,stock,2020-03-05,,,,,
SPY,-1.0,0.735,option,2020-03-05,292.0,2020-03-06,put,0.33130453045845776,-0.02060585967087669
SPY,-2.060585967087669,302.4599914550781,stock,2020-03-05,,,,,
SPY,-1.0,0.735,option,2020-03-05,292.0,2020-03-06,put,0.33130453045845776,-0.02060585967087669
SPY,-2.060585967087669,302.4599914550781,stock,2020-03-05,,,,,
SPY,-1.0,0.7949999999999999,option,2020-03-05,292.5,2020-03-06,put,0.33130453045845776,-0.026024087951325825
SPY,-2.6024087951325825,302.4599914550781,stock,2020-03-05,,,,,
SPY,-1.0,0.7949999999999999,option,2020-03-05,292.5,2020-03-06,put,0.33130453045845776,-0.026024087951325825
SPY,-2.6024087951325825,302.4599914550781,stock,2020-03-05,,,,,
SPY,-1.0,0.865,option,2020-03-05,293.0,2020-03-06,put,0.33130453045845776,-0.03257371804204323
SPY,-3.257371804204323,302.4599914550781,stock,2020-03-05,,,,,
SPY,-1.0,0.865,option,2020-03-05,293.0,2020-03-06,put,0.33130453045845776,-0.03257371804204323
SPY,-3.257371804204323,302.4599914550781,stock,2020-03-05,,,,,
SPY,0.9834812271747095,302.4599914550781,stock,2020-03-05,,,,,
SPY,296.0889484063495,297.4599914550781,stock,2020-03-06,,,,,
SPY,-1.0,2.415,option,2020-03-06,283.0,2020-03-11,put,0.34541746368815845,-0.10390308637583479
SPY,-10.390308637583479,297.4599914550781,stock,2020-03-06,,,,,
SPY,-1.0,2.415,option,2020-03-06,283.0,2020-03-11,put,0.34541746368815845,-0.10390308637583479
SPY,-10.390308637583479,297.4599914550781,stock,2020-03-06,,,,,
SPY,-1.0,0.845,option,2020-03-06,283.0,2020-03-09,put,0.34541746368815845,-0.05345643738243999
SPY,-5.345643738243999,297.4599914550781,stock,2020-03-06,,,,,
SPY,-1.0,0.845,option,2020-03-06,283.0,2020-03-09,put,0.34541746368815845,-0.05345643738243999
SPY,-5.345643738243999,297.4599914550781,stock,2020-03-06,,,,,
SPY,-1.0,2.615,option,2020-03-06,284.0,2020-03-11,put,0.34541746368815845,-0.12052406343084687
SPY,-12.052406343084687,297.4599914550781,stock,2020-03-06,,,,,
SPY,-1.0,2.615,option,2020-03-06,284.0,2020-03-11,put,0.34541746368815845,-0.12052406343084687
SPY,-12.052406343084687,297.4599914550781,stock,2020-03-06,,,,,
SPY,-1.0,0.97,option,2020-03-06,284.0,2020-03-09,put,0.34541746368815845,-0.06686077521550926
SPY,-6.686077521550926,297.4599914550781,stock,2020-03-06,,,,,
SPY,-1.0,0.97,option,2020-03-06,284.0,2020-03-09,put,0.34541746368815845,-0.06686077521550926
SPY,-6.686077521550926,297.4599914550781,stock,2020-03-06,,,,,
SPY,-1.0,3.49,option,2020-03-06,283.0,2020-03-13,put,0.34541746368815845,-0.1414789217971424
SPY,-14.147892179714239,297.4599914550781,stock,2020-03-06,,,,,
SPY,-1.0,3.49,option,2020-03-06,283.0,2020-03-13,put,0.34541746368815845,-0.1414789217971424
SPY,-14.147892179714239,297.4599914550781,stock,2020-03-06,,,,,
SPY,-1.0,2.815,option,2020-03-06,285.0,2020-03-11,put,0.34541746368815845,-0.13886609330940058
SPY,-13.886609330940058,297.4599914550781,stock,2020-03-06,,,,,
SPY,-1.0,2.815,option,2020-03-06,285.0,2020-03-11,put,0.34541746368815845,-0.13886609330940058
SPY,-13.886609330940058,297.4599914550781,stock,2020-03-06,,,,,
SPY,-1.0,1.1099999999999999,option,2020-03-06,285.0,2020-03-09,put,0.34541746368815845,-0.0826685411573782
SPY,-8.266854115737821,297.4599914550781,stock,2020-03-06,,,,,
SPY,-1.1975583929412323,297.4599914550781,stock,2020-03-06,,,,,
SPY,-558.9843854888845,274.2300109863281,stock,2020-03-09,,,,,
SPY,533.7485610628702,288.4200134277344,stock,2020-03-10,,,,,
SPY,-1.0,0.97,option,2020-03-10,274.0,2020-03-11,put,0.42100819453557853,-0.009616473236325751
SPY,-0.9616473236325751,288.4200134277344,stock,2020-03-10,,,,,
SPY,-1.0,0.97,option,2020-03-10,274.0,2020-03-11,put,0.42100819453557853,-0.009616473236325751
SPY,-0.9616473236325751,288.4200134277344,stock,2020-03-10,,,,,
SPY,-1.0,1.12,option,2020-03-10,275.0,2020-03-11,put,0.42100819453557853,-0.014790002296606208
SPY,-1.4790002296606208,288.4200134277344,stock,2020-03-10,,,,,
SPY,-1.0,1.12,option,2020-03-10,275.0,2020-03-11,put,0.42100819453557853,-0.014790002296606208
SPY,-1.4790002296606208,288.4200134277344,stock,2020-03-10,,,,,
SPY,-1.0,1.28,option,2020-03-10,276.0,2020-03-11,put,0.42100819453557853,-0.022165179302833793
SPY,-2.2165179302833793,288.4200134277344,stock,2020-03-10,,,,,
SPY,-1.0,1.28,option,2020-03-10,276.0,2020-03-11,put,0.42100819453557853,-0.022165179302833793
SPY,-2.2165179302833793,288.4200134277344,stock,2020-03-10,,,,,
SPY,-1.0,1.4849999999999999,option,2020-03-10,277.0,2020-03-11,put,0.42100819453557853,-0.03238562282904789
SPY,-3.238562282904789,288.4200134277344,stock,2020-03-10,,,,,
SPY,-1.0,1.4849999999999999,option,2020-03-10,277.0,2020-03-11,put,0.42100819453557853,-0.03238562282904789
SPY,-3.238562282904789,288.4200134277344,stock,2020-03-10,,,,,
SPY,-1.0,1.69,option,2020-03-10,278.0,2020-03-11,put,0.42100819453557853,-0.04615800869612485
SPY,-4.615800869612485,288.4200134277344,stock,2020-03-10,,,,,
SPY,-1.0,1.69,option,2020-03-10,278.0,2020-03-11,put,0.42100819453557853,-0.04615800869612485
SPY,-4.615800869612485,288.4200134277344,stock,2020-03-10,,,,,
SPY,-0.11440076735378746,288.4200134277344,stock,2020-03-10,,,,,
SPY,21.641351621883047,274.3599853515625,stock,2020-03-11,,,,,
SPY,-1.0,2.365,option,2020-03-11,261.0,2020-03-13,put,0.45254529263277776,-0.0654913174370233
SPY,-6.54913174370233,274.3599853515625,stock,2020-03-11,,,,,
SPY,-1.0,2.365,option,2020-03-11,261.0,2020-03-13,put,0.45254529263277776,-0.0654913174370233
SPY,-6.54913174370233,274.3599853515625,stock,2020-03-11,,,,,
SPY,-1.0,2.5300000000000002,option,2020-03-11,262.0,2020-03-13,put,0.45254529263277776,-0.08134483929411385
SPY,-8.134483929411385,274.3599853515625,stock,2020-03-11,,,,,
SPY,-1.0,2.5300000000000002,option,2020-03-11,262.0,2020-03-13,put,0.45254529263277776,-0.08134483929411385
SPY,-8.134483929411385,274.3599853515625,stock,2020-03-11,,,,,
SPY,-1.0,2.74,option,2020-03-11,263.0,2020-03-13,put,0.45254529263277776,-0.09985794330056508
SPY,-9.985794330056507,274.3599853515625,stock,2020-03-11,,,,,
SPY,-1.0,2.74,option,2020-03-11,263.0,2020-03-13,put,0.45254529263277776,-0.09985794330056508
SPY,-9.985794330056507,274.3599853515625,stock,2020-03-11,,,,,
SPY,-1.0,2.9699999999999998,option,2020-03-11,264.0,2020-03-13,put,0.45254529263277776,-0.12118730565509139
SPY,-12.11873056550914,274.3599853515625,stock,2020-03-11,,,,,
SPY,-1.0,2.9699999999999998,option,2020-03-11,264.0,2020-03-13,put,0.45254529263277776,-0.12118730565509139
SPY,-12.11873056550914,274.3599853515625,stock,2020-03-11,,,,,
SPY,-1.0,3.2199999999999998,option,2020-03-11,265.0,2020-03-13,put,0.45254529263277776,-0.14543592556299667
SPY,-14.543592556299668,274.3599853515625,stock,2020-03-11,,,,,
SPY,-1.0,3.2199999999999998,option,2020-03-11,265.0,2020-03-13,put,0.45254529263277776,-0.14543592556299667
SPY,-14.543592556299668,274.3599853515625,stock,2020-03-11,,,,,
SPY,-1.0,1.44,option,2020-03-11,288.0,2020-03-13,call,0.45254529263277776,0.07659307291583517
SPY,7.6593072915835165,274.3599853515625,stock,2020-03-11,,,,,
SPY,-1.0,1.44,option,2020-03-11,288.0,2020-03-13,call,0.45254529263277776,0.07659307291583517
SPY,7.6593072915835165,274.3599853515625,stock,2020-03-11,,,,,
SPY,-1.0,1.53,option,2020-03-11,287.5,2020-03-13,call,0.45254529263277776,0.08433399669613562
SPY,8.43339966961356,274.3599853515625,stock,2020-03-11,,,,,
SPY,-1.0,1.53,option,2020-03-11,287.5,2020-03-13,call,0.45254529263277776,0.08433399669613562
SPY,8.43339966961356,274.3599853515625,stock,2020-03-11,,,,,
SPY,-2.1738172029767426,274.3599853515625,stock,2020-03-11,,,,,
SPY,-941.8621492543991,248.11000061035156,stock,2020-03-12,,,,,
SPY,1191.519374496732,269.32000732421875,stock,2020-03-13,,,,,
SPY,-1.0,4.8149999999999995,option,2020-03-13,256.0,2020-03-18,put,0.5526689792942375,-0.20590019358653688
SPY,-20.590019358653688,269.32000732421875,stock,2020-03-13,,,,,
SPY,-1.0,4.8149999999999995,option,2020-03-13,256.0,2020-03-18,put,0.5526689792942375,-0.20590019358653688
SPY,-20.590019358653688,269.32000732421875,stock,2020-03-13,,,,,
SPY,-1.0,5.105,option,2020-03-13,257.0,2020-03-18,put,0.5526689792942375,-0.22349034235268683
SPY,-22.349034235268682,269.32000732421875,stock,2020-03-13,,,,,
SPY,-1.0,5.105,option,2020-03-13,257.0,2020-03-18,put,0.5526689792942375,-0.22349034235268683
SPY,-22.349034235268682,269.32000732421875,stock,2020-03-13,,,,,
SPY,-1.0,6.305,option,2020-03-13,256.0,2020-03-20,put,0.5526689792942375,-0.2400913907091905
SPY,-24.00913907091905,269.32000732421875,stock,2020-03-13,,,,,
SPY,-1.0,6.305,option,2020-03-13,256.0,2020-03-20,put,0.5526689792942375,-0.2400913907091905
SPY,-24.00913907091905,269.32000732421875,stock,2020-03-13,,,,,
SPY,-1.0,5.255000000000001,option,2020-03-13,258.0,2020-03-18,put,0.5526689792942375,-0.24183214724435131
SPY,-24.183214724435132,269.32000732421875,stock,2020-03-13,,,,,
SPY,-1.0,5.255000000000001,option,2020-03-13,258.0,2020-03-18,put,0.5526689792942375,-0.24183214724435131
SPY,-24.183214724435132,269.32000732421875,stock,2020-03-13,,,,,
