symbol,quantity,price,trade_type,timestamp,strike,expiry,option_type,implied_vol,delta
SPY,-0.28824683251521543,336.7300109863281,stock,2020-02-18,,,,,
SPY,-1.0,0.10500000000000001,option,2020-02-18,327.5,2020-02-21,put,0.11190327819008794,-0.0028824683251521543
SPY,-0.28824683251521543,336.7300109863281,stock,2020-02-18,,,,,
SPY,-1.0,0.155,option,2020-02-18,321.0,2020-02-26,put,0.11750924285073247,-0.0026859908408427557
SPY,-0.2685990840842756,336.7300109863281,stock,2020-02-18,,,,,
SPY,-1.0,0.155,option,2020-02-18,321.0,2020-02-26,put,0.11750924285073247,-0.0026859908408427557
SPY,-0.2685990840842756,336.7300109863281,stock,2020-02-18,,,,,
SPY,-1.0,0.245,option,2020-02-18,320.0,2020-02-28,put,0.11750924285073247,-0.0039310455506355035
SPY,-0.39310455506355035,336.7300109863281,stock,2020-02-18,,,,,
SPY,-0.9847894311230525,336.7300109863281,stock,2020-02-18,,,,,
SPY,14.713087132504729,338.3399963378906,stock,2020-02-19,,,,,
SPY,-1.0,0.155,option,2020-02-19,322.0,2020-02-28,put,0.13159645255227054,-0.007557122858341536
SPY,-0.7557122858341536,338.3399963378906,stock,2020-02-19,,,,,
SPY,-1.0,0.155,option,2020-02-19,322.0,2020-02-28,put,0.13159645255227054,-0.007557122858341536
SPY,-0.7557122858341536,338.3399963378906,stock,2020-02-19,,,,,
SPY,-1.0,0.165,option,2020-02-19,322.5,2020-02-28,put,0.13159645255227054,-0.009272721806158013
SPY,-0.9272721806158013,338.3399963378906,stock,2020-02-19,,,,,
SPY,-1.0,0.165,option,2020-02-19,322.5,2020-02-28,put,0.13159645255227054,-0.009272721806158013
SPY,-0.9272721806158013,338.3399963378906,stock,2020-02-19,,,,,
SPY,-1.0,0.175,option,2020-02-19,323.0,2020-02-28,put,0.13159645255227054,-0.011316466921863721
SPY,-1.1316466921863721,338.3399963378906,stock,2020-02-19,,,,,
SPY,-1.9110194196281736,338.3399963378906,stock,2020-02-19,,,,,
SPY,-1.7876134497685134,336.95001220703125,stock,2020-02-20,,,,,
SPY,-1.0,0.185,option,2020-02-20,321.0,2020-02-28,put,0.11421207602639163,-0.0018519542696066038
SPY,-0.18519542696066038,336.95001220703125,stock,2020-02-20,,,,,
SPY,-1.0,0.185,option,2020-02-20,321.0,2020-02-28,put,0.11421207602639163,-0.0018519542696066038
SPY,-0.18519542696066038,336.95001220703125,stock,2020-02-20,,,,,
SPY,-1.0,0.11499999999999999,option,2020-02-20,323.0,2020-02-26,put,0.11199630911965336,-0.0014665250581737954
SPY,-0.14665250581737954,336.95001220703125,stock,2020-02-20,,,,,
SPY,-1.0,0.11499999999999999,option,2020-02-20,323.0,2020-02-26,put,0.11199630911965336,-0.0014665250581737954
SPY,-0.14665250581737954,336.95001220703125,stock,2020-02-20,,,,,
SPY,-2.76641703420513,336.95001220703125,stock,2020-02-20,,,,,
SPY,-30.03466676304035,333.4800109863281,stock,2020-02-21,,,,,
SPY,-1.0,0.125,option,2020-02-21,317.0,2020-02-28,put,0.12729737456459966,-0.0018334315790945466
SPY,-0.18334315790945466,333.4800109863281,stock,2020-02-21,,,,,
SPY,-1.0,0.125,option,2020-02-21,317.0,2020-02-28,put,0.12729737456459966,-0.0018334315790945466
SPY,-0.18334315790945466,333.4800109863281,stock,2020-02-21,,,,,
SPY,-1.0,0.125,option,2020-02-21,317.5,2020-02-28,put,0.12729737456459966,-0.0024306662483513097
SPY,-0.24306662483513097,333.4800109863281,stock,2020-02-21,,,,,
SPY,-1.0,0.125,option,2020-02-21,317.5,2020-02-28,put,0.12729737456459966,-0.0024306662483513097
SPY,-0.24306662483513097,333.4800109863281,stock,2020-02-21,,,,,
SPY,-1.0,0.135,option,2020-02-21,318.0,2020-02-28,put,0.12729737456459966,-0.00319739179184797
SPY,-0.319739179184797,333.4800109863281,stock,2020-02-21,,,,,
SPY,-1.0,0.135,option,2020-02-21,318.0,2020-02-28,put,0.12729737456459966,-0.00319739179184797
SPY,-0.319739179184797,333.4800109863281,stock,2020-02-21,,,,,
SPY,-1.0,0.165,option,2020-02-21,319.0,2020-02-28,put,0.12729737456459966,-0.005405978837751846
SPY,-0.5405978837751846,333.4800109863281,stock,2020-02-21,,,,,
SPY,-1.0,0.165,option,2020-02-21,319.0,2020-02-28,put,0.12729737456459966,-0.005405978837751846
SPY,-0.5405978837751846,333.4800109863281,stock,2020-02-21,,,,,
SPY,-1.0,0.5,option,2020-02-21,317.0,2020-03-04,put,0.12729737456459966,-0.012683157215927499
SPY,-1.2683157215927499,333.4800109863281,stock,2020-02-21,,,,,
SPY,0.09213266294612499,333.4800109863281,stock,2020-02-21,,,,,
SPY,-1019.5068098503809,322.4200134277344,stock,2020-02-24,,,,,
SPY,1.0,7.575,option,2020-02-25,317.0,2020-03-04,put,0.27192927535195316,-0.6236112895355633
SPY,62.36112895355633,312.6499938964844,stock,2020-02-25,,,,,
SPY,-2004.0349570473513,312.6499938964844,stock,2020-02-25,,,,,
SPY,1131.377858030089,311.5,stock,2020-02-26,,,,,
SPY,-18.15464328634107,297.510009765625,stock,2020-02-27,,,,,
SPY,1900.0,296.260009765625,stock,2020-02-28,,,,,
SPY,-1.0,2.9349999999999996,option,2020-02-28,282.0,2020-03-04,put,0.4397698705973145,-0.1612173627782536
SPY,-16.12173627782536,296.260009765625,stock,2020-02-28,,,,,
SPY,-1.0,2.9349999999999996,option,2020-02-28,282.0,2020-03-04,put,0.4397698705973145,-0.1612173627782536
SPY,-16.12173627782536,296.260009765625,stock,2020-02-28,,,,,
SPY,-1.0,4.03,option,2020-02-28,282.0,2020-03-06,put,0.4290546530069825,-0.1931364509868161
SPY,-19.313645098681608,296.260009765625,stock,2020-02-28,,,,,
SPY,-1.0,4.03,option,2020-02-28,282.0,2020-03-06,put,0.4290546530069825,-0.1931364509868161
SPY,-19.313645098681608,296.260009765625,stock,2020-02-28,,,,,
SPY,-1.0,3.14,option,2020-02-28,283.0,2020-03-04,put,0.4397698705973145,-0.17860511384962718
SPY,-17.86051138496272,296.260009765625,stock,2020-02-28,,,,,
SPY,-1.0,3.14,option,2020-02-28,283.0,2020-03-04,put,0.4397698705973145,-0.17860511384962718
SPY,-17.86051138496272,296.260009765625,stock,2020-02-28,,,,,
SPY,-1.0,4.135,option,2020-02-28,282.5,2020-03-06,put,0.4290546530069825,-0.2014137281283641
SPY,-20.141372812836412,296.260009765625,stock,2020-02-28,,,,,
SPY,-1.0,4.135,option,2020-02-28,282.5,2020-03-06,put,0.4290546530069825,-0.2014137281283641
SPY,-20.141372812836412,296.260009765625,stock,2020-02-28,,,,,
SPY,-1.0,4.25,option,2020-02-28,283.0,2020-03-06,put,0.4290546530069825,-0.20988484695516507
SPY,-20.988484695516508,296.260009765625,stock,2020-02-28,,,,,
SPY,-1.0,4.25,option,2020-02-28,283.0,2020-03-06,put,0.4290546530069825,-0.20988484695516507
SPY,-20.988484695516508,296.260009765625,stock,2020-02-28,,,,,
SPY,-1.0,3.35,option,2020-02-28,284.0,2020-03-04,put,0.4397698705973145,-0.1970616612486361
SPY,-19.70616612486361,296.260009765625,stock,2020-02-28,,,,,
SPY,-1.0,3.35,option,2020-02-28,284.0,2020-03-04,put,0.4397698705973145,-0.1970616612486361
SPY,-19.70616612486361,296.260009765625,stock,2020-02-28,,,,,
SPY,-1.0,4.365,option,2020-02-28,283.5,2020-03-06,put,0.4290546530069825,-0.2185463246465793
SPY,-21.854632464657932,296.260009765625,stock,2020-02-28,,,,,
SPY,-1.0,4.365,option,2020-02-28,283.5,2020-03-06,put,0.4290546530069825,-0.2185463246465793
SPY,-21.854632464657932,296.260009765625,stock,2020-02-28,,,,,
SPY,-1.0,4.485,option,2020-02-28,284.0,2020-03-06,put,0.4290546530069825,-0.22739428654564753
SPY,-22.739428654564755,296.260009765625,stock,2020-02-28,,,,,
SPY,-1.0,4.485,option,2020-02-28,284.0,2020-03-06,put,0.4290546530069825,-0.22739428654564753
SPY,-22.739428654564755,296.260009765625,stock,2020-02-28,,,,,
SPY,-1.0,3.575,option,2020-02-28,285.0,2020-03-04,put,0.4397698705973145,-0.21655701736378485
SPY,-21.655701736378486,296.260009765625,stock,2020-02-28,,,,,
SPY,-1.0,3.575,option,2020-02-28,285.0,2020-03-04,put,0.4397698705973145,-0.21655701736378485
SPY,-21.655701736378486,296.260009765625,stock,2020-02-28,,,,,
SPY,-1.0,4.605,option,2020-02-28,284.5,2020-03-06,put,0.4290546530069825,-0.23642447083104579
SPY,-23.642447083104578,296.260009765625,stock,2020-02-28,,,,,
SPY,-1.0,4.605,option,2020-02-28,284.5,2020-03-06,put,0.4290546530069825,-0.23642447083104579
SPY,-23.642447083104578,296.260009765625,stock,2020-02-28,,,,,
SPY,-1.0,1.165,option,2020-02-28,282.0,2020-03-02,put,0.45138009246010746,-0.10935740007044115
SPY,-10.935740007044114,296.260009765625,stock,2020-02-28,,,,,
SPY,5.673658121339361,296.260009765625,stock,2020-02-28,,,,,
SPY,382.33565650018636,309.0899963378906,stock,2020-03-02,,,,,
SPY,-1.0,1.3,option,2020-03-02,294.0,2020-03-04,put,0.45367608245034186,-0.06545919937464884
SPY,-6.545919937464884,309.0899963378906,stock,2020-03-02,,,,,
SPY,-1.0,1.3,option,2020-03-02,294.0,2020-03-04,put,0.45367608245034186,-0.06545919937464884
SPY,-6.545919937464884,309.0899963378906,stock,2020-03-02,,,,,
SPY,-1.0,1.46,option,2020-03-02,295.0,2020-03-04,put,0.45367608245034186,-0.07936161955221577
SPY,-7.936161955221577,309.0899963378906,stock,2020-03-02,,,,,
SPY,-1.0,1.46,option,2020-03-02,295.0,2020-03-04,put,0.45367608245034186,-0.07936161955221577
SPY,-7.936161955221577,309.0899963378906,stock,2020-03-02,,,,,
SPY,-1.0,1.635,option,2020-03-02,296.0,2020-03-04,put,0.45367608245034186,-0.09533336852650931
SPY,-9.533336852650931,309.0899963378906,stock,2020-03-02,,,,,
SPY,-1.0,1.635,option,2020-03-02,296.0,2020-03-04,put,0.45367608245034186,-0.09533336852650931
SPY,-9.533336852650931,309.0899963378906,stock,2020-03-02,,,,,
SPY,-1.0,1.8250000000000002,option,2020-03-02,297.0,2020-03-04,put,0.45367608245034186,-0.11348905788826147
SPY,-11.348905788826148,309.0899963378906,stock,2020-03-02,,,,,
SPY,-1.0,1.8250000000000002,option,2020-03-02,297.0,2020-03-04,put,0.45367608245034186,-0.11348905788826147
SPY,-11.348905788826148,309.0899963378906,stock,2020-03-02,,,,,
SPY,-1.0,2.0300000000000002,option,2020-03-02,298.0,2020-03-04,put,0.45367608245034186,-0.13391193411371483
SPY,-13.391193411371482,309.0899963378906,stock,2020-03-02,,,,,
SPY,-1.0,2.0300000000000002,option,2020-03-02,298.0,2020-03-04,put,0.45367608245034186,-0.13391193411371483
SPY,-13.391193411371482,309.0899963378906,stock,2020-03-02,,,,,
SPY,-1.0,2.26,option,2020-03-02,299.0,2020-03-04,put,0.45367608245034186,-0.1566477265645202
SPY,-15.664772656452019,309.0899963378906,stock,2020-03-02,,,,,
SPY,-1.0,2.26,option,2020-03-02,299.0,2020-03-04,put,0.45367608245034186,-0.1566477265645202
SPY,-15.664772656452019,309.0899963378906,stock,2020-03-02,,,,,
SPY,-1.0,2.5,option,2020-03-02,300.0,2020-03-04,put,0.45367608245034186,-0.18169940923037586
SPY,-18.169940923037586,309.0899963378906,stock,2020-03-02,,,,,
SPY,-0.34602885146911433,309.0899963378906,stock,2020-03-02,,,,,
SPY,-307.7603822064887,300.239990234375,stock,2020-03-03,,,,,
SPY,1.0,2.14,option,2020-03-03,315.0,2020-03-23,call,0.3144580763163086,0.2741624147057081
SPY,-27.416241470570814,300.239990234375,stock,2020-03-03,,,,,
SPY,1.0,2.14,option,2020-03-03,315.0,2020-03-23,call,0.3144580763163086,0.2741624147057081
SPY,-27.416241470570814,300.239990234375,stock,2020-03-03,,,,,
SPY,1.0,2.615,option,2020-03-03,315.0,2020-03-30,call,0.29336285765786135,0.29355292849277476
SPY,-29.355292849277475,300.239990234375,stock,2020-03-03,,,,,
SPY,1.0,2.615,option,2020-03-03,315.0,2020-03-30,call,0.29336285765786135,0.29355292849277476
SPY,-29.355292849277475,300.239990234375,stock,2020-03-03,,,,,
SPY,1.0,2.7199999999999998,option,2020-03-03,315.0,2020-03-31,call,0.29336285765786135,0.29766633894675626
SPY,-29.766633894675625,300.239990234375,stock,2020-03-03,,,,,
SPY,1.0,2.7199999999999998,option,2020-03-03,315.0,2020-03-31,call,0.29336285765786135,0.29766633894675626
SPY,-29.766633894675625,300.239990234375,stock,2020-03-03,,,,,
SPY,1.9300832779607404,300.239990234375,stock,2020-03-03,,,,,
SPY,367.1344874460532,312.8599853515625,stock,2020-03-04,,,,,
SPY,-1.0,0.575,option,2020-03-04,297.5,2020-03-06,put,0.359720432120752,-0.028195639580415044
SPY,-2.8195639580415044,312.8599853515625,stock,2020-03-04,,,,,
SPY,-1.0,0.575,option,2020-03-04,297.5,2020-03-06,put,0.359720432120752,-0.028195639580415044
SPY,-2.8195639580415044,312.8599853515625,stock,2020-03-04,,,,,
SPY,-1.0,0.61,option,2020-03-04,298.0,2020-03-06,put,0.359720432120752,-0.032523493206782494
SPY,-3.2523493206782494,312.8599853515625,stock,2020-03-04,,,,,
SPY,-1.0,0.61,option,2020-03-04,298.0,2020-03-06,put,0.359720432120752,-0.032523493206782494
SPY,-3.2523493206782494,312.8599853515625,stock,2020-03-04,,,,,
SPY,-1.0,0.665,option,2020-03-04,298.5,2020-03-06,put,0.359720432120752,-0.03737654648314037
SPY,-3.737654648314037,312.8599853515625,stock,2020-03-04,,,,,
SPY,-1.0,0.665,option,2020-03-04,298.5,2020-03-06,put,0.359720432120752,-0.03737654648314037
SPY,-3.737654648314037,312.8599853515625,stock,2020-03-04,,,,,
SPY,-1.0,0.715,option,2020-03-04,299.0,2020-03-06,put,0.359720432120752,-0.04279599248060473
SPY,-4.279599248060473,312.8599853515625,stock,2020-03-04,,,,,
SPY,-1.0,0.715,option,2020-03-04,299.0,2020-03-06,put,0.359720432120752,-0.04279599248060473
SPY,-4.279599248060473,312.8599853515625,stock,2020-03-04,,,,,
SPY,-1.0,0.765,option,2020-03-04,299.5,2020-03-06,put,0.359720432120752,-0.0488229892929265
SPY,-4.88229892929265,312.8599853515625,stock,2020-03-04,,,,,
SPY,-1.0,0.765,option,2020-03-04,299.5,2020-03-06,put,0.359720432120752,-0.0488229892929265
SPY,-4.88229892929265,312.8599853515625,stock,2020-03-04,,,,,
SPY,-1.0,0.8200000000000001,option,2020-03-04,300.0,2020-03-06,put,0.359720432120752,-0.05549815584918949
SPY,-5.549815584918949,312.8599853515625,stock,2020-03-04,,,,,
SPY,1.0,0.505,option,2020-03-04,328.0,2020-03-16,call,0.3562844961466309,0.2453952146245505
SPY,-24.53952146245505,312.8599853515625,stock,2020-03-04,,,,,
SPY,1.0,0.505,option,2020-03-04,328.0,2020-03-16,call,0.3562844961466309,0.2453952146245505
SPY,-24.53952146245505,312.8599853515625,stock,2020-03-04,,,,,
SPY,1.0,0.27,option,2020-03-04,328.0,2020-03-11,call,0.3562844961466309,0.17739056902055522
SPY,-17.739056902055523,312.8599853515625,stock,2020-03-04,,,,,
SPY,3.687484194120618,312.8599853515625,stock,2020-03-04,,,,,
SPY,-2.0,2.6950000000000003,option,2020-03-05,315.0,2020-03-23,call,0.265412513572168,0.2563024916879726
SPY,51.26049833759452,302.4599914550781,stock,2020-03-05,,,,,
SPY,-2.0,3.46,option,2020-03-05,315.0,2020-03-30,call,0.25608323271889655,0.285509744935372
SPY,57.1019489870744,302.4599914550781,stock,2020-03-05,,,,,
SPY,-2.0,3.63,option,2020-03-05,315.0,2020-03-31,call,0.25608323271889655,0.2897908697551119
SPY,57.95817395102239,302.4599914550781,stock,2020-03-05,,,,,
SPY,-50.42522267578319,302.4599914550781,stock,2020-03-05,,,,,
SPY,-1.0,0.52,option,2020-03-05,290.0,2020-03-06,put,0.29745925124306644,-0.0033316495949341496
SPY,-0.33316495949341496,302.4599914550781,stock,2020-03-05,,,,,
SPY,-1.0,0.52,option,2020-03-05,290.0,2020-03-06,put,0.29745925124306644,-0.0033316495949341496
SPY,-0.33316495949341496,302.4599914550781,stock,2020-03-05,,,,,
SPY,270.08682732645315,297.4599914550781,stock,2020-03-06,,,,,
SPY,-1.0,0.845,option,2020-03-06,283.0,2020-03-09,put,0.31904109175820317,-0.04066467914265648
SPY,-4.0664679142656475,297.4599914550781,stock,2020-03-06,,,,,
SPY,-1.0,0.845,option,2020-03-06,283.0,2020-03-09,put,0.31904109175820317,-0.04066467914265648
SPY,-4.0664679142656475,297.4599914550781,stock,2020-03-06,,,,,
SPY,-1.0,2.415,option,2020-03-06,283.0,2020-03-11,put,0.31308398421425787,-0.08291508772869816
SPY,-8.291508772869815,297.4599914550781,stock,2020-03-06,,,,,
SPY,-1.0,2.415,option,2020-03-06,283.0,2020-03-11,put,0.31308398421425787,-0.08291508772869816
SPY,-8.291508772869815,297.4599914550781,stock,2020-03-06,,,,,
SPY,-1.0,2.615,option,2020-03-06,284.0,2020-03-11,put,0.31308398421425787,-0.098617912333545
SPY,-9.8617912333545,297.4599914550781,stock,2020-03-06,,,,,
SPY,-1.0,2.615,option,2020-03-06,284.0,2020-03-11,put,0.31308398421425787,-0.098617912333545
SPY,-9.8617912333545,297.4599914550781,stock,2020-03-06,,,,,
SPY,-1.0,0.97,option,2020-03-06,284.0,2020-03-09,put,0.31904109175820317,-0.05250098857897234
SPY,-5.250098857897234,297.4599914550781,stock,2020-03-06,,,,,
SPY,-1.0,0.97,option,2020-03-06,284.0,2020-03-09,put,0.31904109175820317,-0.05250098857897234
SPY,-5.250098857897234,297.4599914550781,stock,2020-03-06,,,,,
SPY,-1.0,2.815,option,2020-03-06,285.0,2020-03-11,put,0.31308398421425787,-0.11632804676660125
SPY,-11.632804676660125,297.4599914550781,stock,2020-03-06,,,,,
SPY,-1.0,2.815,option,2020-03-06,285.0,2020-03-11,put,0.31308398421425787,-0.11632804676660125
SPY,-11.632804676660125,297.4599914550781,stock,2020-03-06,,,,,
SPY,-1.0,3.49,option,2020-03-06,283.0,2020-03-13,put,0.315219699698877,-0.1205632854691212
SPY,-12.05632854691212,297.4599914550781,stock,2020-03-06,,,,,
SPY,-1.0,3.49,option,2020-03-06,283.0,2020-03-13,put,0.315219699698877,-0.1205632854691212
SPY,-12.05632854691212,297.4599914550781,stock,2020-03-06,,,,,
SPY,-1.0,1.1099999999999999,option,2020-03-06,285.0,2020-03-09,put,0.31904109175820317,-0.06686545913370412
SPY,-6.686545913370412,297.4599914550781,stock,2020-03-06,,,,,
SPY,-1.0,1.1099999999999999,option,2020-03-06,285.0,2020-03-09,put,0.31904109175820317,-0.06686545913370412
SPY,-6.686545913370412,297.4599914550781,stock,2020-03-06,,,,,
SPY,-1.0,3.71,option,2020-03-06,284.0,2020-03-13,put,0.315219699698877,-0.1375546487381496
SPY,-13.75546487381496,297.4599914550781,stock,2020-03-06,,,,,
SPY,-1.0,3.71,option,2020-03-06,284.0,2020-03-13,put,0.315219699698877,-0.1375546487381496
SPY,-13.75546487381496,297.4599914550781,stock,2020-03-06,,,,,
SPY,-1.0,3.035,option,2020-03-06,286.0,2020-03-11,put,0.31308398421425787,-0.1361112788120702
SPY,-13.611127881207018,297.4599914550781,stock,2020-03-06,,,,,
SPY,-1.0,3.035,option,2020-03-06,286.0,2020-03-11,put,0.31308398421425787,-0.1361112788120702
SPY,-13.611127881207018,297.4599914550781,stock,2020-03-06,,,,,
SPY,-1.7618650586756672,297.4599914550781,stock,2020-03-06,,,,,
SPY,2.0,13.04,option,2020-03-09,284.0,2020-03-13,put,0.3202079122843262,-0.8476708803685735
SPY,169.53417607371472,274.2300109863281,stock,2020-03-09,,,,,
SPY,-902.7500256971807,274.2300109863281,stock,2020-03-09,,,,,
SPY,701.8753436870533,288.4200134277344,stock,2020-03-10,,,,,
SPY,-1.0,0.97,option,2020-03-10,274.0,2020-03-11,put,0.40589947875161136,-0.0076054721162917005
SPY,-0.76054721162917,288.4200134277344,stock,2020-03-10,,,,,
SPY,-1.0,0.97,option,2020-03-10,274.0,2020-03-11,put,0.40589947875161136,-0.0076054721162917005
SPY,-0.76054721162917,288.4200134277344,stock,2020-03-10,,,,,
SPY,-1.0,1.12,option,2020-03-10,275.0,2020-03-11,put,0.40589947875161136,-0.012040070962805904
SPY,-1.2040070962805904,288.4200134277344,stock,2020-03-10,,,,,
SPY,-1.0,1.12,option,2020-03-10,275.0,2020-03-11,put,0.40589947875161136,-0.012040070962805904
SPY,-1.2040070962805904,288.4200134277344,stock,2020-03-10,,,,,
SPY,-1.0,1.28,option,2020-03-10,276.0,2020-03-11,put,0.40589947875161136,-0.018534587807687686
SPY,-1.8534587807687686,288.4200134277344,stock,2020-03-10,,,,,
SPY,-1.0,1.28,option,2020-03-10,276.0,2020-03-11,put,0.40589947875161136,-0.018534587807687686
SPY,-1.8534587807687686,288.4200134277344,stock,2020-03-10,,,,,
SPY,-1.0,1.4849999999999999,option,2020-03-10,277.0,2020-03-11,put,0.40589947875161136,-0.02776076260928262
SPY,-2.776076260928262,288.4200134277344,stock,2020-03-10,,,,,
SPY,-1.0,1.4849999999999999,option,2020-03-10,277.0,2020-03-11,put,0.40589947875161136,-0.02776076260928262
SPY,-2.776076260928262,288.4200134277344,stock,2020-03-10,,,,,
SPY,-1.0,1.69,option,2020-03-10,278.0,2020-03-11,put,0.40589947875161136,-0.04047876951956664
SPY,-4.047876951956663,288.4200134277344,stock,2020-03-10,,,,,
SPY,-1.0,1.69,option,2020-03-10,278.0,2020-03-11,put,0.40589947875161136,-0.04047876951956664
SPY,-4.047876951956663,288.4200134277344,stock,2020-03-10,,,,,
SPY,-1.0,1.9300000000000002,option,2020-03-10,279.0,2020-03-11,put,0.40589947875161136,-0.05749554929985834
SPY,-5.749554929985834,288.4200134277344,stock,2020-03-10,,,,,
SPY,-1.0,1.9300000000000002,option,2020-03-10,279.0,2020-03-11,put,0.40589947875161136,-0.05749554929985834
SPY,-5.749554929985834,288.4200134277344,stock,2020-03-10,,,,,
SPY,-1.0,2.16,option,2020-03-10,280.0,2020-03-11,put,0.40589947875161136,-0.07960272404262647
SPY,-7.960272404262647,288.4200134277344,stock,2020-03-10,,,,,
SPY,-0.1820965513941859,288.4200134277344,stock,2020-03-10,,,,,
SPY,74.66903933283186,274.3599853515625,stock,2020-03-11,,,,,
SPY,-1.0,2.365,option,2020-03-11,261.0,2020-03-13,put,0.36697030242104495,-0.03177366724997421
SPY,-3.1773667249974213,274.3599853515625,stock,2020-03-11,,,,,
SPY,-1.0,2.365,option,2020-03-11,261.0,2020-03-13,put,0.36697030242104495,-0.03177366724997421
