date,underlying_price,historical_iv,GARCH_iv,XGB_iv,vix_close,vix_decimal,vrp_adjustment
2020-02-14,337.6000061035156,0.1521286470308704,0.1765894085220599,0.1342991941751953,13.68000030517578,0.1368000030517578,0.03206028502941226
2020-02-18,336.7300109863281,0.1490380427170539,0.1526547764258873,0.1119032781900879,14.829999923706056,0.1482999992370605,0.03206028502941226
2020-02-19,338.3399963378906,0.1494611749016417,0.1551551268104759,0.1315964525522705,14.380000114440918,0.1438000011444092,0.03206028502941226
2020-02-20,336.95001220703125,0.1491582424446825,0.1368502419423779,0.1142120760263916,15.5600004196167,0.1556000041961669,0.03206028502941226
2020-02-21,333.4800109863281,0.1497841362889276,0.1469392584968548,0.1272973745645996,17.079999923706055,0.1707999992370605,0.03206028502941226
2020-02-24,322.4200134277344,0.1533936476620787,0.1360499233103847,0.141704541999292,25.030000686645508,0.2503000068664551,0.03206028502941226
2020-02-25,312.6499938964844,0.1900936103949773,0.1789928308825496,0.248832752067041,27.850000381469727,0.2785000038146972,0.03206028502941226
2020-02-26,311.5,0.2120325267589746,0.2313181323969757,0.3071210974039551,27.559999465942383,0.2755999946594238,0.03206028502941226
2020-02-27,297.510009765625,0.212131825738678,0.252808206816738,0.2876387327494141,39.15999984741211,0.3915999984741211,0.03206028502941226
2020-02-28,296.260009765625,0.2537699435826841,0.3031216463456214,0.4397698705973145,40.11000061035156,0.4011000061035156,0.03206028502941226
2020-03-02,309.0899963378906,0.2508945376162693,0.4221972035816596,0.4536760824503418,33.41999816894531,0.3341999816894531,0.03206028502941226
2020-03-03,300.239990234375,0.2893236090202181,0.3869665828892005,0.3144580763163086,36.81999969482422,0.3681999969482422,0.03206028502941226
2020-03-04,312.8599853515625,0.3009728746146257,0.4454761354315578,0.359720432120752,31.989999771118164,0.3198999977111816,0.03206028502941226
2020-03-05,302.4599914550781,0.3313045304584577,0.4550666633686954,0.2974592512430664,39.619998931884766,0.3961999893188476,0.03206028502941226
2020-03-06,297.4599914550781,0.3454174636881584,0.2099635279681945,0.3190410917582031,41.93999862670898,0.4193999862670898,0.03206028502941226
2020-03-09,274.2300109863281,0.3475166006708349,0.4949986445868067,0.2835144918741699,54.459999084472656,0.5445999908447265,0.03206028502941226
2020-03-10,288.4200134277344,0.4210081945355785,0.4682288152975568,0.4058994787516113,47.29999923706055,0.4729999923706054,0.03206028502941226
2020-03-11,274.3599853515625,0.4525452926327777,0.2292828239066803,0.3669703024210449,53.900001525878906,0.539000015258789,0.03206028502941226
