date,event,position_key,entry_price,exit_price,quantity,pnl,num_expired
2021-11-26,expiry,SPY_474C_20211126,0.29000000000000004,0.0,2.0,-58.00000000000001,
2021-11-26,expiry,Daily Expiry PnL,,,,20.499999999999993,4.0
2021-12-01,expiry,SPY_482C_20211201,0.2,0.0,4.0,-80.0,
2021-12-01,expiry,Daily Expiry PnL,,,,-80.0,1.0
2021-12-03,expiry,SPY_488C_20211203,0.165,0.0,4.0,-66.0,
2021-12-03,expiry,Daily Expiry PnL,,,,-66.0,1.0
2021-12-08,expiry,SPY_446P_20211208,2.325,0.0,-2.0,465.00000000000006,
2021-12-08,expiry,Daily Expiry PnL,,,,465.00000000000006,1.0
2021-12-10,expiry,SPY_441P_20211210,2.9299999999999997,0.0,-2.0,586.0,
2021-12-10,expiry,Daily Expiry PnL,,,,586.0,1.0
2021-12-15,expiry,SPY_445P_20211215,2.295,0.0,-4.0,918.0,
2021-12-15,expiry,SPY_446P_20211215,2.395,0.0,-2.0,479.0,
2021-12-15,expiry,Daily Expiry PnL,,,,1397.0,2.0
2021-12-17,expiry,SPY_445P_20211217,2.705,0.0,-4.0,1082.0,
2021-12-17,expiry,SPY_446P_20211217,2.825,0.0,-2.0,565.0,
2021-12-17,expiry,Daily Expiry PnL,,,,1647.0,2.0
2021-12-22,expiry,SPY_445P_20211222,3.17,0.0,-4.0,1268.0,
2021-12-22,expiry,SPY_446P_20211222,3.29,0.0,-2.0,658.0,
2021-12-22,expiry,Daily Expiry PnL,,,,1926.0,2.0
2021-12-23,expiry,SPY_445P_20211223,3.295,0.0,-2.0,659.0,
2021-12-23,expiry,Daily Expiry PnL,,,,659.0,1.0
2021-12-29,expiry,SPY_445P_20211229,4.64,0.0,-4.0,1855.9999999999998,
2021-12-29,expiry,SPY_450P_20211229,5.52,0.0,-4.0,2208.0,
2021-12-29,expiry,SPY_486C_20211229,0.635,0.0,4.0,-254.0,
2021-12-29,expiry,SPY_485C_20211229,0.735,0.0,4.0,-294.0,
2021-12-29,expiry,Daily Expiry PnL,,,,3516.0,4.0
2021-12-31,expiry,SPY_428P_20211231,6.529999999999999,0.0,-1.0,652.9999999999999,
2021-12-31,expiry,Daily Expiry PnL,,,,652.9999999999999,1.0
2022-01-07,expiry,SPY_447P_20220107,3.3449999999999998,0.0,-2.0,669.0,
2022-01-07,expiry,SPY_492C_20220107,0.55,0.0,4.0,-220.00000000000003,
2022-01-07,expiry,SPY_491C_20220107,0.625,0.0,4.0,-250.0,
2022-01-07,expiry,SPY_490C_20220107,0.705,0.0,2.0,-141.0,
2022-01-07,expiry,Daily Expiry PnL,,,,58.0,4.0
2022-01-12,expiry,SPY_445P_20220112,3.66,0.0,-2.0,732.0,
2022-01-12,expiry,SPY_488C_20220112,0.63,0.0,4.0,-252.0,
2022-01-12,expiry,Daily Expiry PnL,,,,480.0,2.0
2022-01-14,expiry,SPY_448P_20220114,3.3699999999999997,0.0,-6.0,2022.0,
2022-01-14,expiry,Daily Expiry PnL,,,,2022.0,1.0
2022-01-19,expiry,SPY_435P_20220119,4.449999999999999,0.0,-4.0,1779.9999999999998,
2022-01-19,expiry,SPY_440P_20220119,5.390000000000001,0.0,-2.0,1078.0,
2022-01-19,expiry,Daily Expiry PnL,,,,2858.0,2.0
2022-01-21,expiry,SPY_445P_20220121,2.96,7.019989013671875,-4.0,-1623.99560546875,
2022-01-21,expiry,SPY_446P_20220121,3.08,8.019989013671875,-2.0,-987.997802734375,
2022-01-21,expiry,SPY_491C_20220121,0.54,0.0,4.0,-216.0,
2022-01-21,expiry,Daily Expiry PnL,,,,-2827.993408203125,3.0
2022-01-26,expiry,SPY_500C_20220126,0.51,0.0,4.0,-204.0,
2022-01-26,expiry,Daily Expiry PnL,,,,-204.0,1.0
2022-01-28,expiry,SPY_501C_20220128,0.385,0.0,2.0,-77.0,
2022-01-28,expiry,Daily Expiry PnL,,,,-77.0,1.0
2022-02-02,expiry,SPY_500C_20220202,0.315,0.0,4.0,-126.0,
2022-02-02,expiry,Daily Expiry PnL,,,,-126.0,1.0
2022-02-04,expiry,SPY_491C_20220204,0.49,0.0,2.0,-98.0,
2022-02-04,expiry,Daily Expiry PnL,,,,-98.0,1.0
2022-02-09,expiry,SPY_487C_20220209,0.5449999999999999,0.0,4.0,-217.99999999999997,
2022-02-09,expiry,SPY_486C_20220209,0.635,0.0,2.0,-127.0,
2022-02-09,expiry,Daily Expiry PnL,,,,-345.0,2.0
2022-02-11,expiry,SPY_494C_20220211,0.405,0.0,4.0,-162.0,
2022-02-11,expiry,Daily Expiry PnL,,,,-162.0,1.0
2022-02-18,expiry,SPY_430P_20220218,4.615,0.0,-4.0,1846.0,
2022-02-18,expiry,SPY_431P_20220218,4.795,0.0,-4.0,1918.0,
2022-02-18,expiry,SPY_432P_20220218,4.984999999999999,0.0,-4.0,1993.9999999999998,
2022-02-18,expiry,SPY_433P_20220218,5.175000000000001,0.0,-2.0,1035.0000000000002,
2022-02-18,expiry,Daily Expiry PnL,,,,6793.0,4.0
2022-02-23,expiry,SPY_420P_20220223,6.715,0.0,-4.0,2686.0,
2022-02-23,expiry,SPY_425P_20220223,7.880000000000001,3.04998779296875,-4.0,1932.0048828125005,
2022-02-23,expiry,Daily Expiry PnL,,,,4618.0048828125,2.0
2022-02-25,expiry,SPY_412P_20220225,7.26,0.0,-4.0,2904.0,
2022-02-25,expiry,SPY_414P_20220225,7.720000000000001,0.0,-4.0,3088.0000000000005,
2022-02-25,expiry,SPY_415P_20220225,7.949999999999999,0.0,-4.0,3179.9999999999995,
2022-02-25,expiry,SPY_416P_20220225,8.195,0.0,-1.0,819.5,
2022-02-25,expiry,Daily Expiry PnL,,,,9991.5,4.0
2022-03-11,expiry,SPY_480C_20220311,0.8200000000000001,0.0,4.0,-328.0,
2022-03-11,expiry,SPY_479C_20220311,0.935,0.0,4.0,-374.0,
2022-03-11,expiry,SPY_478C_20220311,1.0550000000000002,0.0,4.0,-422.00000000000006,
2022-03-11,expiry,SPY_477C_20220311,1.205,0.0,4.0,-482.0,
2022-03-11,expiry,Daily Expiry PnL,,,,-1606.0,4.0
2022-03-25,expiry,SPY_402P_20220325,7.16,0.0,-4.0,2864.0,
2022-03-25,expiry,SPY_404P_20220325,7.66,0.0,-4.0,3064.0,
2022-03-25,expiry,SPY_405P_20220325,7.92,0.0,-4.0,3168.0,
2022-03-25,expiry,SPY_406P_20220325,8.185,0.0,-4.0,3274.0,
2022-03-25,expiry,Daily Expiry PnL,,,,12370.0,4.0
2022-03-30,expiry,SPY_415P_20220330,6.5600000000000005,0.0,-4.0,2624.0,
2022-03-30,expiry,SPY_416P_20220330,6.775,0.0,-4.0,2710.0,
2022-03-30,expiry,Daily Expiry PnL,,,,5334.0,2.0
2022-03-31,expiry,SPY_409P_20220331,7.595,0.0,-4.0,3038.0,
2022-03-31,expiry,SPY_410P_20220331,7.825,0.0,-1.0,782.5,
2022-03-31,expiry,Daily Expiry PnL,,,,3820.5,2.0
2022-04-06,expiry,SPY_400P_20220406,8.885000000000002,0.0,-1.0,888.5000000000001,
2022-04-06,expiry,Daily Expiry PnL,,,,888.5000000000001,1.0
2022-04-13,expiry,SPY_398P_20220413,7.220000000000001,0.0,-4.0,2888.0000000000005,
2022-04-13,expiry,Daily Expiry PnL,,,,2888.0000000000005,1.0
2022-04-14,expiry,SPY_405P_20220414,6.824999999999999,0.0,-3.0,2047.4999999999998,
2022-04-14,expiry,Daily Expiry PnL,,,,2047.4999999999998,1.0
2022-04-27,expiry,SPY_478C_20220427,0.645,0.0,4.0,-258.0,
2022-04-27,expiry,SPY_477C_20220427,0.745,0.0,4.0,-298.0,
2022-04-27,expiry,SPY_476C_20220427,0.865,0.0,4.0,-346.0,
2022-04-27,expiry,SPY_475C_20220427,0.995,0.0,4.0,-398.0,
2022-04-27,expiry,SPY_474C_20220427,1.155,0.0,4.0,-462.0,
2022-04-27,expiry,SPY_473C_20220427,1.32,0.0,4.0,-528.0,
2022-04-27,expiry,Daily Expiry PnL,,,,-2290.0,6.0
2022-04-29,expiry,SPY_480C_20220429,0.89,0.0,4.0,-356.0,
2022-04-29,expiry,SPY_478C_20220429,1.1549999999999998,0.0,4.0,-461.99999999999994,
2022-04-29,expiry,SPY_476C_20220429,1.495,0.0,4.0,-598.0,
2022-04-29,expiry,SPY_475C_20220429,1.6949999999999998,0.0,4.0,-677.9999999999999,
2022-04-29,expiry,Daily Expiry PnL,,,,-2094.0,4.0
2022-05-04,expiry,SPY_479C_20220504,0.535,0.0,4.0,-214.0,
2022-05-04,expiry,SPY_478C_20220504,0.62,0.0,4.0,-248.0,
2022-05-04,expiry,SPY_477C_20220504,0.72,0.0,4.0,-288.0,
2022-05-04,expiry,Daily Expiry PnL,,,,-750.0,3.0
2022-05-06,expiry,SPY_468C_20220506,0.915,0.0,4.0,-366.0,
2022-05-06,expiry,SPY_467C_20220506,1.07,0.0,4.0,-428.0,
2022-05-06,expiry,Daily Expiry PnL,,,,-794.0,2.0
2022-05-13,expiry,SPY_465C_20220513,0.955,0.0,4.0,-382.0,
2022-05-13,expiry,Daily Expiry PnL,,,,-382.0,1.0
2022-06-03,expiry,SPY_450C_20220603,2.0300000000000002,0.0,4.0,-812.0000000000001,
2022-06-03,expiry,SPY_449C_20220603,2.255,0.0,4.0,-902.0,
2022-06-03,expiry,SPY_448C_20220603,2.5575,0.0,8.0,-2046.0,
2022-06-03,expiry,SPY_447C_20220603,2.75,0.0,4.0,-1100.0,
2022-06-03,expiry,SPY_446C_20220603,3.0300000000000002,0.0,4.0,-1212.0,
2022-06-03,expiry,Daily Expiry PnL,,,,-6072.0,5.0
2022-08-19,expiry,SPY_376P_20220819,4.26,0.0,-4.0,1704.0,
2022-08-19,expiry,Daily Expiry PnL,,,,1704.0,1.0
