date,event,position_key,entry_price,exit_price,quantity,pnl,num_expired
2020-05-29,expiry,SPY_305C_20200529,3.295,0.0,4.0,-1318.0,
2020-05-29,expiry,SPY_304C_20200529,3.6550000000000002,0.32000732421875,2.0,-666.99853515625,
2020-05-29,expiry,Daily Expiry PnL,,,,-4216.99853515625,4.0
2020-07-08,expiry,SPY_339C_20200708,1.38,0.0,4.0,-552.0,
2020-07-08,expiry,SPY_338C_20200708,1.54,0.0,4.0,-616.0,
2020-07-08,expiry,SPY_337C_20200708,1.73,0.0,4.0,-692.0,
2020-07-08,expiry,SPY_336C_20200708,1.935,0.0,4.0,-774.0,
2020-07-08,expiry,SPY_335C_20200708,2.165,0.0,4.0,-866.0,
2020-07-08,expiry,SPY_334C_20200708,2.415,0.0,4.0,-966.0,
2020-07-08,expiry,SPY_333C_20200708,2.6950000000000003,0.0,4.0,-1078.0,
2020-07-08,expiry,SPY_332C_20200708,2.995,0.0,4.0,-1198.0,
2020-07-08,expiry,SPY_331C_20200708,3.33,0.0,4.0,-1332.0,
2020-07-08,expiry,Daily Expiry PnL,,,,-8074.0,9.0
2020-07-10,expiry,SPY_334C_20200710,1.745,0.0,4.0,-698.0,
2020-07-10,expiry,SPY_333C_20200710,1.9649999999999999,0.0,4.0,-786.0,
2020-07-10,expiry,SPY_332C_20200710,2.2,0.0,4.0,-880.0000000000001,
2020-07-10,expiry,SPY_331C_20200710,2.46,0.0,4.0,-984.0,
2020-07-10,expiry,SPY_330C_20200710,2.75,0.0,1.0,-275.0,
2020-07-10,expiry,Daily Expiry PnL,,,,-3623.0,5.0
2020-07-15,expiry,SPY_322C_20200715,2.92,0.0,4.0,-1168.0,
2020-07-15,expiry,SPY_321C_20200715,3.21,0.850006103515625,4.0,-943.99755859375,
2020-07-15,expiry,SPY_320C_20200715,3.5250000000000004,1.850006103515625,4.0,-669.9975585937502,
2020-07-15,expiry,Daily Expiry PnL,,,,-2781.9951171875,3.0
2020-07-17,expiry,SPY_327C_20200717,2.6550000000000002,0.0,4.0,-1062.0,
2020-07-17,expiry,SPY_326C_20200717,2.93,0.0,2.0,-586.0,
2020-07-17,expiry,Daily Expiry PnL,,,,-1648.0,2.0
2020-07-22,expiry,SPY_326C_20200722,2.455,0.8599853515625,2.0,-319.0029296875,
2020-07-22,expiry,Daily Expiry PnL,,,,-319.0029296875,1.0
2020-09-11,expiry,SPY_321P_20200911,2.9699999999999998,0.0,-4.0,1188.0,
2020-09-11,expiry,SPY_322P_20200911,3.1100000000000003,0.0,-4.0,1244.0000000000002,
2020-09-11,expiry,Daily Expiry PnL,,,,2432.0,2.0
2020-10-09,expiry,SPY_356C_20201009,2.145,0.0,4.0,-858.0,
2020-10-09,expiry,SPY_355C_20201009,2.37,0.0,4.0,-948.0,
2020-10-09,expiry,SPY_354C_20201009,2.615,0.0,4.0,-1046.0,
2020-10-09,expiry,SPY_353C_20201009,2.885,0.0,4.0,-1154.0,
2020-10-09,expiry,SPY_352C_20201009,3.18,0.0,4.0,-1272.0,
2020-10-09,expiry,SPY_351C_20201009,3.49,0.0,4.0,-1396.0,
2020-10-09,expiry,Daily Expiry PnL,,,,-6674.0,6.0
2020-10-14,expiry,SPY_355C_20201014,1.5550000000000002,0.0,4.0,-622.0000000000001,
2020-10-14,expiry,SPY_350C_20201014,2.675,0.0,4.0,-1070.0,
2020-10-14,expiry,SPY_345C_20201014,4.380000000000001,2.92999267578125,4.0,-580.0029296875002,
2020-10-14,expiry,Daily Expiry PnL,,,,-2272.0029296875,3.0
2020-10-16,expiry,SPY_355C_20201016,1.565,0.0,4.0,-626.0,
2020-10-16,expiry,SPY_354C_20201016,1.76,0.0,3.0,-528.0,
2020-10-16,expiry,Daily Expiry PnL,,,,-1154.0,2.0
2020-11-11,expiry,SPY_370C_20201111,1.755,0.0,4.0,-702.0,
2020-11-11,expiry,SPY_369C_20201111,1.9699999999999998,0.0,4.0,-787.9999999999999,
2020-11-11,expiry,Daily Expiry PnL,,,,-1490.0,2.0
2020-12-09,expiry,SPY_372C_20201209,1.8900000000000001,0.0,4.0,-756.0,
2020-12-09,expiry,SPY_371C_20201209,2.1,0.0,4.0,-840.0,
2020-12-09,expiry,SPY_370C_20201209,2.325,0.0,4.0,-930.0000000000001,
2020-12-09,expiry,SPY_369C_20201209,2.565,0.0,4.0,-1026.0,
2020-12-09,expiry,SPY_368C_20201209,2.83,0.0,4.0,-1132.0,
2020-12-09,expiry,Daily Expiry PnL,,,,-4684.0,5.0
2020-12-16,expiry,SPY_380C_20201216,1.375,0.0,4.0,-550.0,
2020-12-16,expiry,SPY_379C_20201216,1.53,0.0,4.0,-612.0,
2020-12-16,expiry,SPY_378C_20201216,1.72,0.0,4.0,-688.0,
2020-12-16,expiry,SPY_377C_20201216,1.925,0.0,1.0,-192.5,
2020-12-16,expiry,Daily Expiry PnL,,,,-2042.5,4.0
2020-12-23,expiry,SPY_375C_20201223,1.0150000000000001,0.0,1.0,-101.50000000000001,
2020-12-23,expiry,Daily Expiry PnL,,,,-101.50000000000001,1.0
2021-01-13,expiry,SPY_350P_20210113,4.5,0.0,-4.0,1800.0,
2021-01-13,expiry,Daily Expiry PnL,,,,1800.0,1.0
2021-01-15,expiry,SPY_352P_20210115,3.3899999999999997,0.0,-4.0,1355.9999999999998,
2021-01-15,expiry,SPY_353P_20210115,3.545,0.0,-4.0,1418.0,
2021-01-15,expiry,SPY_354P_20210115,3.705,0.0,-4.0,1482.0,
2021-01-15,expiry,SPY_355P_20210115,3.875,0.0,-4.0,1550.0,
2021-01-15,expiry,Daily Expiry PnL,,,,5806.0,4.0
2021-01-22,expiry,SPY_350P_20210122,3.47,0.0,-4.0,1388.0,
2021-01-22,expiry,SPY_351P_20210122,3.62,0.0,-4.0,1448.0,
2021-01-22,expiry,SPY_352P_20210122,3.785,0.0,-4.0,1514.0,
2021-01-22,expiry,Daily Expiry PnL,,,,4350.0,3.0
2021-01-27,expiry,SPY_355P_20210127,3.0300000000000002,0.0,-2.0,606.0,
2021-01-27,expiry,SPY_390C_20210127,0.825,0.0,4.0,-330.0,
2021-01-27,expiry,Daily Expiry PnL,,,,276.0,2.0
2021-02-10,expiry,SPY_360P_20210210,3.675,0.0,-1.0,367.5,
2021-02-10,expiry,SPY_396C_20210210,1.375,0.0,4.0,-550.0,
2021-02-10,expiry,Daily Expiry PnL,,,,-182.5,2.0
2021-02-12,expiry,SPY_398C_20210212,0.9724999999999999,0.0,8.0,-777.9999999999999,
2021-02-12,expiry,SPY_397C_20210212,1.0750000000000002,0.0,4.0,-430.00000000000006,
2021-02-12,expiry,Daily Expiry PnL,,,,-1208.0,2.0
2021-02-19,expiry,SPY_403C_20210219,0.8200000000000001,0.0,4.0,-328.0,
2021-02-19,expiry,SPY_402C_20210219,0.95,0.0,4.0,-380.0,
2021-02-19,expiry,SPY_401C_20210219,1.09,0.0,4.0,-436.00000000000006,
2021-02-19,expiry,SPY_400C_20210219,1.245,0.0,2.0,-249.00000000000003,
2021-02-19,expiry,Daily Expiry PnL,,,,-1393.0,4.0
2021-02-24,expiry,SPY_400C_20210224,1.43,0.0,4.0,-572.0,
2021-02-24,expiry,Daily Expiry PnL,,,,-572.0,1.0
2021-03-05,expiry,SPY_400C_20210305,1.24,0.0,4.0,-496.0,
2021-03-05,expiry,Daily Expiry PnL,,,,-496.0,1.0
2021-03-19,expiry,SPY_412C_20210319,0.6,0.0,4.0,-240.0,
2021-03-19,expiry,SPY_411C_20210319,0.7,0.0,1.0,-70.0,
2021-03-19,expiry,Daily Expiry PnL,,,,-310.0,2.0
2021-03-24,expiry,SPY_406C_20210324,0.825,0.0,4.0,-330.0,
2021-03-24,expiry,SPY_405C_20210324,0.95,0.0,4.0,-380.0,
2021-03-24,expiry,SPY_404C_20210324,1.1099999999999999,0.0,4.0,-443.99999999999994,
2021-03-24,expiry,SPY_403C_20210324,1.28,0.0,4.0,-512.0,
2021-03-24,expiry,SPY_402C_20210324,1.4750000000000003,0.0,3.0,-442.50000000000006,
2021-03-24,expiry,Daily Expiry PnL,,,,-2108.5,5.0
2021-03-31,expiry,SPY_409C_20210331,0.77,0.0,4.0,-308.0,
2021-03-31,expiry,SPY_408C_20210331,0.875,0.0,4.0,-350.0,
2021-03-31,expiry,SPY_407C_20210331,1.0,0.0,4.0,-400.0,
2021-03-31,expiry,SPY_406C_20210331,1.145,0.0,4.0,-458.0,
2021-03-31,expiry,SPY_405C_20210331,1.3050000000000002,0.0,4.0,-522.0000000000001,
2021-03-31,expiry,Daily Expiry PnL,,,,-2038.0,5.0
2021-04-01,expiry,SPY_405C_20210401,1.0150000000000001,0.0,4.0,-406.00000000000006,
2021-04-01,expiry,SPY_404C_20210401,1.16,0.0,4.0,-463.99999999999994,
2021-04-01,expiry,SPY_403C_20210401,1.33,0.0,2.0,-266.0,
2021-04-01,expiry,Daily Expiry PnL,,,,-1136.0,3.0
2021-04-07,expiry,SPY_400C_20210407,1.29,6.589996337890625,4.0,2119.99853515625,
2021-04-07,expiry,Daily Expiry PnL,,,,2119.99853515625,1.0
2021-05-05,expiry,SPY_425C_20210505,0.7949999999999999,0.0,4.0,-318.0,
2021-05-05,expiry,SPY_420C_20210505,1.4649999999999999,0.0,4.0,-586.0,
2021-05-05,expiry,Daily Expiry PnL,,,,-904.0,2.0
2021-05-07,expiry,SPY_425C_20210507,0.67,0.0,4.0,-268.0,
2021-05-07,expiry,SPY_422C_20210507,0.94,0.0,4.0,-376.0,
2021-05-07,expiry,SPY_420C_20210507,1.3250000000000002,2.1199951171875,4.0,317.9980468749999,
2021-05-07,expiry,Daily Expiry PnL,,,,-326.0019531250001,3.0
2021-05-12,expiry,SPY_432C_20210512,0.505,0.0,4.0,-202.0,
2021-05-12,expiry,SPY_431C_20210512,0.575,0.0,1.0,-57.49999999999999,
2021-05-12,expiry,Daily Expiry PnL,,,,-259.5,2.0
2021-05-14,expiry,SPY_432C_20210514,0.43,0.0,2.0,-86.0,
2021-05-14,expiry,Daily Expiry PnL,,,,-86.0,1.0
2021-05-19,expiry,SPY_432C_20210519,0.75,0.0,4.0,-300.0,
2021-05-19,expiry,SPY_430C_20210519,1.025,0.0,3.0,-307.5,
2021-05-19,expiry,Daily Expiry PnL,,,,-607.5,2.0
2021-05-28,expiry,SPY_438C_20210528,0.36,0.0,2.0,-72.0,
2021-05-28,expiry,Daily Expiry PnL,,,,-72.0,1.0
2021-06-02,expiry,SPY_439C_20210602,0.345,0.0,4.0,-138.0,
2021-06-02,expiry,SPY_438C_20210602,0.405,0.0,3.0,-121.50000000000001,
2021-06-02,expiry,Daily Expiry PnL,,,,-259.5,2.0
2021-06-04,expiry,SPY_436C_20210604,0.48,0.0,4.0,-192.0,
2021-06-04,expiry,SPY_435C_20210604,0.565,0.0,4.0,-225.99999999999997,
2021-06-04,expiry,SPY_434C_20210604,0.665,0.0,4.0,-266.0,
2021-06-04,expiry,SPY_433C_20210604,0.785,0.0,4.0,-314.0,
2021-06-04,expiry,SPY_432C_20210604,0.85,0.0,2.0,-170.0,
2021-06-04,expiry,Daily Expiry PnL,,,,-1168.0,5.0
2021-06-09,expiry,SPY_435C_20210609,0.845,0.0,4.0,-338.0,
2021-06-09,expiry,SPY_430C_20210609,1.81,0.0,4.0,-724.0,
2021-06-09,expiry,Daily Expiry PnL,,,,-1062.0,2.0
2021-06-11,expiry,SPY_386P_20210611,5.16,0.0,-4.0,2064.0,
2021-06-11,expiry,SPY_425C_20210611,1.5350000000000001,0.0,4.0,-614.0,
2021-06-11,expiry,Daily Expiry PnL,,,,1450.0,2.0
2021-06-16,expiry,SPY_434C_20210616,0.6799999999999999,0.0,4.0,-272.0,
2021-06-16,expiry,SPY_433C_20210616,0.81,0.0,4.0,-324.0,
2021-06-16,expiry,SPY_432C_20210616,0.9550000000000001,0.0,4.0,-382.0,
2021-06-16,expiry,Daily Expiry PnL,,,,-978.0,3.0
2021-06-18,expiry,SPY_431C_20210618,0.605,0.0,4.0,-242.0,
2021-06-18,expiry,SPY_430C_20210618,0.715,0.0,4.0,-286.0,
2021-06-18,expiry,SPY_429C_20210618,0.835,0.0,2.0,-167.0,
2021-06-18,expiry,Daily Expiry PnL,,,,-695.0,3.0
2021-07-02,expiry,SPY_441C_20210702,0.245,0.0,4.0,-98.0,
2021-07-02,expiry,SPY_440C_20210702,0.28500000000000003,0.0,3.0,-85.50000000000001,
2021-07-02,expiry,Daily Expiry PnL,,,,-183.5,2.0
2021-07-07,expiry,SPY_442C_20210707,0.21000000000000002,0.0,4.0,-84.00000000000001,
2021-07-07,expiry,Daily Expiry PnL,,,,-84.00000000000001,1.0
2021-07-09,expiry,SPY_442C_20210709,0.275,0.0,8.0,-220.00000000000003,
2021-07-09,expiry,SPY_441C_20210709,0.335,0.0,1.0,-33.5,
2021-07-09,expiry,Daily Expiry PnL,,,,-253.50000000000003,2.0
2021-07-14,expiry,SPY_445C_20210714,0.2,0.0,4.0,-80.0,
2021-07-14,expiry,SPY_444C_20210714,0.22999999999999998,0.0,2.0,-46.0,
2021-07-14,expiry,Daily Expiry PnL,,,,-126.0,2.0
2021-07-16,expiry,SPY_443C_20210716,0.165,0.0,4.0,-66.0,
2021-07-16,expiry,SPY_441C_20210716,0.22999999999999998,0.0,4.0,-92.0,
2021-07-16,expiry,SPY_440C_20210716,0.27,0.0,4.0,-108.0,
2021-07-16,expiry,SPY_439C_20210716,0.33,0.0,4.0,-132.0,
2021-07-16,expiry,Daily Expiry PnL,,,,-398.0,4.0
2021-07-21,expiry,SPY_440C_20210721,0.305,0.0,4.0,-122.0,
2021-07-21,expiry,Daily Expiry PnL,,,,-122.0,1.0
2021-07-23,expiry,SPY_443C_20210723,0.20500000000000002,0.0,4.0,-82.0,
2021-07-23,expiry,SPY_442C_20210723,0.215,0.0,4.0,-86.0,
2021-07-23,expiry,Daily Expiry PnL,,,,-168.0,2.0
2021-08-13,expiry,SPY_458C_20210813,0.165,0.0,4.0,-66.0,
2021-08-13,expiry,SPY_456C_20210813,0.225,0.0,4.0,-90.0,
2021-08-13,expiry,SPY_455C_20210813,0.27,0.0,3.0,-81.0,
2021-08-13,expiry,Daily Expiry PnL,,,,-237.0,3.0
2021-08-18,expiry,SPY_404P_20210818,3.67,0.0,-4.0,1468.0,
2021-08-18,expiry,SPY_405P_20210818,3.815,0.0,-4.0,1526.0,
2021-08-18,expiry,SPY_406P_20210818,3.965,0.0,-4.0,1586.0,
2021-08-18,expiry,SPY_407P_20210818,4.119999999999999,0.0,-4.0,1647.9999999999998,
2021-08-18,expiry,Daily Expiry PnL,,,,6228.0,4.0
2021-08-20,expiry,SPY_456C_20210820,0.215,0.0,4.0,-86.0,
2021-08-20,expiry,SPY_455C_20210820,0.255,0.0,4.0,-102.0,
2021-08-20,expiry,SPY_454C_20210820,0.305,0.0,4.0,-122.0,
2021-08-20,expiry,SPY_453C_20210820,0.365,0.0,4.0,-146.0,
2021-08-20,expiry,Daily Expiry PnL,,,,-456.0,4.0
2021-08-25,expiry,SPY_460C_20210825,0.365,0.0,4.0,-146.0,
2021-08-25,expiry,SPY_458C_20210825,0.515,0.0,4.0,-206.0,
2021-08-25,expiry,SPY_456C_20210825,0.735,0.0,1.0,-73.5,
2021-08-25,expiry,Daily Expiry PnL,,,,-425.5,3.0
2021-08-27,expiry,SPY_460C_20210827,0.245,0.0,4.0,-98.0,
2021-08-27,expiry,SPY_459C_20210827,0.29000000000000004,0.0,4.0,-116.00000000000001,
2021-08-27,expiry,Daily Expiry PnL,,,,-214.0,2.0
2021-09-01,expiry,SPY_458C_20210901,0.35,0.0,4.0,-140.0,
2021-09-01,expiry,SPY_457C_20210901,0.42,0.0,4.0,-168.0,
2021-09-01,expiry,Daily Expiry PnL,,,,-308.0,2.0
2021-09-03,expiry,SPY_460C_20210903,0.26,0.0,3.0,-78.0,
2021-09-03,expiry,Daily Expiry PnL,,,,-78.0,1.0
2021-09-17,expiry,SPY_418P_20210917,3.925,0.0,-4.0,1570.0,
2021-09-17,expiry,SPY_419P_20210917,4.0649999999999995,0.0,-4.0,1625.9999999999998,
2021-09-17,expiry,SPY_420P_20210917,4.205,0.0,-4.0,1682.0,
2021-09-17,expiry,SPY_421P_20210917,4.35,0.0,-4.0,1739.9999999999998,
2021-09-17,expiry,Daily Expiry PnL,,,,6618.0,4.0
2021-09-22,expiry,SPY_465C_20210922,0.28,0.0,4.0,-112.00000000000001,
2021-09-22,expiry,SPY_464C_20210922,0.345,0.0,4.0,-138.0,
2021-09-22,expiry,SPY_462C_20210922,0.5,0.0,4.0,-200.0,
2021-09-22,expiry,SPY_460C_20210922,0.735,0.0,4.0,-294.0,
2021-09-22,expiry,Daily Expiry PnL,,,,-744.0,4.0
2021-09-24,expiry,SPY_471C_20210924,0.10500000000000001,0.0,4.0,-42.00000000000001,
2021-09-24,expiry,SPY_470C_20210924,0.125,0.0,4.0,-50.0,
2021-09-24,expiry,Daily Expiry PnL,,,,-92.0,2.0
2021-09-29,expiry,SPY_465C_20210929,0.615,0.0,1.0,-61.5,
2021-09-29,expiry,Daily Expiry PnL,,,,-61.5,1.0
2021-09-30,expiry,SPY_474C_20210930,0.11499999999999999,0.0,4.0,-46.0,
2021-09-30,expiry,SPY_473C_20210930,0.135,0.0,4.0,-54.0,
2021-09-30,expiry,Daily Expiry PnL,,,,-100.0,2.0
2021-10-01,expiry,SPY_474C_20211001,0.11499999999999999,0.0,4.0,-46.0,
2021-10-01,expiry,SPY_473C_20211001,0.135,0.0,1.0,-13.5,
2021-10-01,expiry,Daily Expiry PnL,,,,-59.5,2.0
