date,equity,cash,num_positions
2023-02-22,99994.65466611552,135326.99351106698,5
2023-02-23,100026.73268419915,95082.77234856103,5
2023-02-24,100472.16305693384,144057.04639153788,5
2023-02-27,100505.83696840309,90898.0697863142,5
2023-02-28,100664.75921739062,146893.1194900367,5
2023-03-01,100627.17298503534,94115.71366695229,5
2023-03-02,100338.77231346516,139006.83058439987,5
2023-03-03,100653.30212462106,82246.45978426858,5
2023-03-06,100623.08638562135,138083.31580054184,5
2023-03-07,100458.61895873745,92068.28707369277,5
2023-03-08,100502.53895129944,140352.7179925457,5
2023-03-09,100725.05979520777,114688.40793436169,5
2023-03-10,101590.6343785644,163030.463289448,5
2023-03-13,101607.66464589523,118638.06039713733,5
2023-03-14,101120.4800185125,132980.59343033514,5
2023-03-15,101281.8299398351,128970.76361178534,5
2023-03-16,101274.85734271961,103520.15022444104,5
2023-03-17,102053.301615337,153968.82163360604,5
2023-03-20,102274.53159442022,80260.63541673678,5
2023-03-21,101812.81183293634,138973.8066273441,5
2023-03-22,101903.08993459183,103660.80984444404,5
2023-03-23,101830.45793109894,129827.42122830063,5
2023-03-24,103014.37800869645,101409.74081274313,5
2023-03-27,102972.44276287877,125600.73639222578,5
2023-03-28,102964.81915671632,102077.13360805782,5
2023-03-29,102796.85362754014,115879.9941389978,5
2023-03-30,102825.31695943346,99103.01492563891,5
2023-03-31,102709.34641896881,112413.03755973432,5
2023-04-03,102732.58974259716,97676.9493343617,5
2023-04-04,102779.43936034561,112905.30960503331,5
2023-04-05,103012.90454973176,101267.04152960808,5
2023-04-06,102985.37535389318,111099.52387317677,5
2023-04-07,103141.63541711742,108043.58490021768,5
2023-04-10,103137.40920392504,108609.08288042973,5
2023-04-11,103136.52636301998,107366.78431550435,5
2023-04-12,103156.45116156762,109481.54037537704,5
2023-04-13,103171.56678970694,103376.89404979265,5
2023-04-14,103183.53222512813,109734.53893655984,5
2023-04-17,103191.59264330262,102129.51612037106,5
2023-04-18,103187.68387437315,109464.05547313916,5
2023-04-19,103264.7246735808,110053.12640713651,5
2023-04-20,103295.14418012994,110677.89542601403,5
2023-04-21,104334.22041782818,119104.30963118107,5
2023-04-24,104331.05577084595,107360.02385102329,5
2023-04-25,104775.87708619455,133635.2767757555,5
2023-04-26,104800.8973999759,112303.44029623324,5
2023-04-27,104663.13484973783,112837.10548087246,5
2023-04-28,104649.68544350067,107292.38708246686,5
2023-05-01,104655.5556870674,112053.35320540538,5
2023-05-02,104723.14782349762,111790.811292391,5
2023-05-03,104788.64771648176,115437.43503416987,5
2023-05-04,104860.41664824204,116048.85625142777,5
2023-05-05,105396.24027159133,115039.97328337812,4
2023-05-08,105459.46331593793,116094.04311168805,4
2023-05-09,105510.24895259332,118329.03416989805,4
2023-05-10,105560.4051494249,118299.9111016042,4
2023-05-11,105579.67519512857,118246.44444855506,4
2023-05-12,105593.67982523362,120757.67709365036,5
2023-05-15,105579.5351600005,111130.52500766412,5
2023-05-16,105701.83413292629,125815.75286863826,5
2023-05-17,105771.26695110109,101496.25053066073,5
2023-05-18,105637.2477575604,121193.99694474894,5
2023-05-19,105825.72913382755,103801.39082285085,5
2023-05-22,105819.33834043275,119331.70024241616,5
2023-05-23,105854.24178343899,110602.27766047767,5
2023-05-24,105983.96509251666,125560.94915059714,5
2023-05-25,106030.66599994033,101911.7613832607,5
2023-05-26,105970.33259242294,120426.18381744175,5
2023-05-29,105968.29036133569,100001.83071382444,5
2023-05-30,105961.65668826466,119805.12005452349,5
2023-05-31,105927.18554307282,101694.03918200819,5
2023-06-01,105843.9768113794,116155.38928493194,5
2023-06-02,106034.64165401696,101509.46579663236,5
2023-06-05,106048.73129344004,115742.71775712275,5
2023-06-06,106062.00745579577,100881.7314203991,5
2023-06-07,106089.36312442902,116023.91941851865,5
2023-06-08,106134.53148235977,99968.73617241903,5
2023-06-09,106229.22938593918,117442.89617518474,5
2023-06-12,106312.27440223069,98421.54403032135,5
2023-06-13,106247.57733787358,117393.6711981737,5
2023-06-14,106257.03600760951,98253.6389744628,5
2023-06-15,106136.56668353356,117375.96058795569,5
2023-06-16,106634.95513644861,103273.66510019697,5
2023-06-19,106633.70135291148,115810.2466879651,5
2023-06-20,106616.33307697167,104636.2753030275,5
2023-06-21,106665.28631602679,117557.47746082416,5
2023-06-22,106682.39205786343,102647.9851433659,5
2023-06-23,106833.1401544489,122044.88626315369,5
2023-06-26,106810.90035018996,102973.70218291617,5
2023-06-27,106720.83433354572,116024.76050855726,5
2023-06-28,106722.21621455374,102397.2990537243,5
2023-06-29,106692.79800207716,114984.53534724962,5
2023-06-30,107736.43313802051,105681.14945023195,5
2023-07-03,107729.63244600581,113298.88995358633,5
2023-07-05,107724.96967551851,105436.68068992431,5
2023-07-06,107782.64675987724,115532.94935030416,5
2023-07-07,107814.66646343637,107202.64008926039,5
2023-07-10,107803.10451378919,112497.37555619467,5
2023-07-11,107819.86362629244,105383.65190724387,5
2023-07-12,107792.35823504865,111486.44767725907,5
2023-07-13,107817.09479643004,104916.77628448857,5
2023-07-14,107967.71482228702,114868.1021480128,5
2023-07-17,107984.2396415008,103210.69350587872,5
2023-07-18,107940.74474703829,114030.03086457645,5
2023-07-19,107951.51365496877,102937.19674812198,5
2023-07-20,107990.88949280845,114397.13951713104,5
2023-07-21,108037.6790701035,103591.23676965022,5
2023-07-24,108013.70955695793,113514.10098193114,5
2023-07-25,108026.29879853416,103363.57095376209,5
2023-07-26,108024.49787314856,113488.11095027252,5
2023-07-27,107991.42804008108,103519.90866619088,5
2023-07-28,108111.81275999424,115760.98389718575,5
2023-07-31,108122.16472039037,102294.4437963663,5
2023-08-01,108142.58445744035,116065.9468966593,5
2023-08-02,108119.311147186,106862.77811280442,5
2023-08-03,108143.58434794373,117279.57050369802,5
2023-08-04,108193.30368872231,110771.40205944379,5
2023-08-07,108185.10998128145,109494.27299998727,5
2023-08-08,108200.51539379098,112165.83574772363,5
2023-08-09,108230.59468750865,113090.61851725337,5
2023-08-10,108229.48542872317,111159.81201564765,5
2023-08-11,108389.68383158233,115700.94989511237,5
2023-08-14,108404.95672254781,105906.97122483212,5
2023-08-15,108590.09077480223,124921.69332415704,5
2023-08-16,108644.29343421942,116552.20190232267,5
2023-08-17,108875.00724193489,139685.96933349397,5
2023-08-18,108961.51729321586,116240.06787182002,5
2023-08-21,108859.42144187592,124982.62370924941,5
2023-08-22,108895.5713994302,122752.32497298098,5
2023-08-23,108996.6608642564,100077.95144096145,5
2023-08-24,109702.02467790271,160788.65259045226,5
2023-08-25,110230.76893877874,64347.46793979573,5
2023-08-28,109918.73389062908,158484.04309058815,5
2023-08-29,110601.05226986171,62583.07110070072,5
2023-08-30,110391.02506757728,159764.80384336592,5
2023-08-31,110309.91240906002,62163.24399101056,5
2023-09-01,110303.20204057451,160332.37600292778,5
2023-09-04,110293.3269059019,61571.154142035506,5
2023-09-05,110498.25901331438,160478.96284804487,5
2023-09-06,110163.06162552444,62572.28282826203,5
2023-09-07,110305.07711877863,160075.13695558143,5
2023-09-08,110600.55781269284,65400.01875316111,5
2023-09-11,110284.90921292233,157663.23946465063,5
2023-09-12,110026.56084196166,65342.3265051582,5
2023-09-13,109963.41464297293,156808.38544757367,5
2023-09-14,110350.72329286885,64443.52769625545,5
2023-09-15,111134.97694623077,159754.5688386001,5
2023-09-18,111152.84668957363,64982.44674272844,5
2023-09-19,111243.606712604,159976.3419736321,5
2023-09-20,110830.71636583269,67812.32971649682,5
2023-09-21,111902.49648988483,176811.7676050873,5
2023-09-22,112071.21601354079,75020.43273985248,5
2023-09-25,111842.50089561768,164861.8581595448,5
2023-09-26,111847.81993233184,113099.18065606744,5
2023-09-27,111822.80588687399,162646.3371408276,5
2023-09-28,111956.75845548313,87969.41691338136,5
2023-09-29,112120.9117322557,163284.40540106897,5
2023-10-02,112103.75497276732,88396.09993569649,5
2023-10-03,113103.10084179213,188087.76370920037,5
2023-10-04,113336.66366583155,80129.3011752975,5
2023-10-05,113354.9717220975,192277.54821610567,5
2023-10-06,114530.53366790622,40976.85921291164,5
2023-10-09,114029.25873477588,191081.53009050185,5
2023-10-10,114406.99742036316,39133.99077173625,5
2023-10-11,114078.67779519706,191437.42870970684,5
2023-10-12,113600.95856626784,38819.83687623299,5
2023-10-13,114064.50443972585,191983.77197031135,5
2023-10-16,114858.29969956266,37779.74063338069,5
2023-10-17,114846.3081349488,193497.27673995928,5
2023-10-18,113809.14622187149,38797.81617590354,5
2023-10-19,114485.9994907305,193227.13380178742,5
2023-10-20,113933.63173857488,51923.27825939551,5
2023-10-23,114049.09323373942,189325.93788888093,5
2023-10-24,114564.82594141371,44570.256579247885,5
2023-10-25,115835.43146138803,205058.04442679542,5
2023-10-26,115480.79890922588,88045.93821885054,5
2023-10-27,115563.14507089008,183398.06746877576,5
2023-10-30,116195.84216787288,62517.37111812865,5
2023-10-31,115810.95644931332,176550.45526110067,5
2023-11-01,116428.07472511337,57716.587699024036,5
2023-11-02,115272.52765113502,176987.41328653542,5
2023-11-03,116196.9263873354,62581.96916945582,5
2023-11-06,116050.39604278808,175690.196961538,5
2023-11-07,116197.00341003855,61231.36688484243,5
2023-11-08,116142.62880684991,175544.23904626875,5
2023-11-09,115709.80471559634,62804.16990563953,5
2023-11-10,115002.07151141025,173523.504719391,5
2023-11-13,114937.79351621342,60064.70869902652,5
2023-11-14,113845.73150489398,171250.24734053743,5
2023-11-15,113954.34697323122,57776.70406995533,5
2023-11-16,113873.43230256897,171412.15907114407,5
2023-11-17,114342.06301130916,74907.66338521925,5
2023-11-20,113842.2574425459,177988.54100873496,5
2023-11-21,113738.0391587856,70987.30013593317,5
2023-11-22,113466.90636519463,181165.48451020202,5
2023-11-24,113524.22995394663,75714.15724348997,5
2023-11-27,113623.58822735329,174140.27179954047,5
2023-11-28,113651.75612020824,75158.59613520255,5
2023-11-29,113681.90589471287,169975.09304543614,5
2023-11-30,113813.69710727822,77852.66150853256,5
2023-12-01,113564.81990920502,174646.84450555063,5
2023-12-04,113328.67673411737,70634.41660052902,5
2023-12-05,113330.14867251867,172639.39459379413,5
2023-12-06,113138.91269069552,68530.74477570564,5
2023-12-07,112673.5119313756,172837.81331040568,5
2023-12-08,112850.97924156784,69053.21293819629,5
2023-12-11,112613.16002373476,171434.64659416914,5
2023-12-12,112787.9618513691,72242.10152453677,5
2023-12-13,111557.67261716796,201139.05120157823,5
2023-12-14,111641.36039323983,81836.23427868649,5
2023-12-15,111912.44142734825,158032.97557340818,4
2023-12-18,112057.28189357929,85759.79393878637,5
2023-12-19,111720.14269199537,166307.4495692845,5
2023-12-20,111052.37294373462,64396.68739373611,5
2023-12-21,110439.60307989303,174644.12292400544,5
2023-12-22,110521.59937525544,48387.75957928246,5
2023-12-25,110509.03753686842,173993.5816110343,5
2023-12-26,110761.84150714564,47853.10209547043,5
2023-12-27,110634.65742604822,174310.35875265207,5
2023-12-28,110645.89894116772,47509.68263055253,5
2023-12-29,110987.93821462417,185061.4356619837,5
2024-01-01,110974.04489716596,46114.36776229637,5
2024-01-02,111373.0157617418,184854.73273555996,5
2024-01-03,110848.10600278329,48873.82917963478,5
2024-01-04,111072.23588125405,184759.8162540012,5
2024-01-05,111185.45228520139,48985.66240305433,5
2024-01-08,110210.52232804161,178674.8218849256,5
2024-01-09,110100.61875350404,46578.14998178938,5
2024-01-10,109702.13797182619,178336.36364208307,5
2024-01-11,109660.38309535682,45248.51918628937,5
2024-01-12,109630.82110467626,179229.40520626266,5
2024-01-15,109617.20589652343,43063.70846995775,5
2024-01-16,109856.86847761196,178699.9331883488,5
2024-01-17,109476.20620348064,43907.36180690938,5
2024-01-18,108868.63439990625,176414.50421202803,5
2024-01-19,109695.1931551536,45747.31135331508,5
2024-01-22,109542.91988560472,175687.31856452068,5
2024-01-23,109718.14728241035,45103.07918812825,5
2024-01-24,109633.61702293249,175256.34156161564,5
2024-01-25,109974.13872678044,44744.55780282541,5
2024-01-26,110127.10638230741,180776.5036630056,4
2024-01-29,110656.09253674526,42485.232153708,5
2024-01-30,110696.90379804675,181644.98132765188,5
2024-01-31,109696.61063896459,50429.31528543212,5
2024-02-01,108873.66820061629,171877.34529877515,5
2024-02-02,109561.40101378653,48712.96164791917,5
2024-02-05,109778.62215419085,172865.77648242665,5
2024-02-06,109945.31234916628,48312.61944009269,5
2024-02-07,109414.59985332501,172327.32150946226,5
2024-02-08,109429.68757994054,47155.164733077676,5
2024-02-09,109133.06671456076,177871.6033005578,5
2024-02-12,109091.464888193,44934.14739226189,5
2024-02-13,110108.2076635396,184218.07481268336,5
2024-02-14,110721.01355354434,41397.59239820848,5
2024-02-15,110209.07175366278,183157.3442688202,5
2024-02-16,109903.29484770192,43040.71276191239,5
2024-02-19,109889.5149396409,180826.01346398034,5
2024-02-20,109515.32167795411,44691.92980556321,5
2024-02-21,109439.10711105229,179110.6867956534,5
2024-02-22,110853.32152762411,40734.30952184624,5
2024-02-23,110937.83226602929,188269.8365525637,5
2024-02-26,110662.76741450933,40212.20341160038,5
2024-02-27,110507.88191562612,186495.30667911208,5
2024-02-28,110399.55978081547,39968.39581369457,5
2024-02-29,110118.95318233539,184762.3504982841,5
2024-03-01,110846.02123123252,38127.835095053015,5
2024-03-04,110911.04566797943,185542.9183378552,5
2024-03-05,110185.54127126356,40089.22954274813,5
2024-03-06,109806.30039085541,182532.0378313823,5
2024-03-07,110506.31238928174,38147.94941397122,5
2024-03-08,111079.64654028295,190263.61311420528,5
2024-03-11,111000.65003030971,37400.9784601678,5
2024-03-12,110171.07725088674,187143.19666167838,5
2024-03-13,110038.71172243188,35799.8811806009,5
2024-03-14,110174.86587587147,186982.03921428512,5
2024-03-15,109477.19783154858,39324.45823053214,5
2024-03-18,109031.94959869873,182426.61631782068,5
2024-03-19,109417.54455850234,37476.09537365122,5
2024-03-20,108730.86449176399,182529.88698967054,5
2024-03-21,108958.11674500663,35969.43044847305,5
2024-03-22,109306.85442908252,188754.1159481394,5
2024-03-25,109086.56005532817,35480.98432522858,5
2024-03-26,109217.44169313615,188601.48916946905,5
2024-03-27,109845.91578560202,32943.48980751951,5
2024-03-28,109845.4275251069,189682.61976101826,5
2024-03-29,109888.5977071907,34127.27166866096,5
2024-04-01,110009.95491385003,188887.07335339126,5
2024-04-02,109522.21152523652,36050.1393395325,5
2024-04-03,109422.44142355553,186956.156769451,5
2024-04-04,108584.87580713803,42338.00952637021,5
2024-04-05,108047.58646691688,185188.01182539886,5
2024-04-08,108072.49271432935,37617.41301246497,5
2024-04-09,107970.4639436654,184089.2569272011,5
2024-04-10,107299.40870081757,42842.205223771045,5
2024-04-11,106761.85966328873,177226.06575354692,5
2024-04-12,106023.17101395171,52781.72819408027,5
2024-04-15,107116.00872045245,194937.49181639886,5
2024-04-16,107010.01583821326,57105.249250245484,5
2024-04-17,107646.39827296342,217801.50268438447,5
2024-04-18,107549.11262884163,68186.52736719235,5
2024-04-19,107688.68918860235,194353.98118222452,5
2024-04-22,108231.96859224064,47873.60034399366,5
2024-04-23,107361.47039288051,181234.99589485818,5
2024-04-24,107318.50300950976,46075.57812774737,5
2024-04-25,107594.08428870967,184268.1841723672,5
2024-04-26,108362.32484845465,39475.9335799827,5
2024-04-29,108094.85568147327,180622.66073298568,5
2024-04-30,107208.83587918646,53687.688124248496,5
2024-05-01,107443.15195042375,184108.67888328404,5
2024-05-02,108120.47559235992,34146.123695414484,5
2024-05-03,107550.3757070757,190160.18895951938,5
2024-05-06,108361.12207502763,27997.18020888121,5
2024-05-07,108253.66892272631,191451.7788144609,5
2024-05-08,108245.13235705062,27606.29278131397,5
2024-05-09,107756.46335568797,190749.96128631601,5
2024-05-10,107912.26999279745,28145.058627000733,5
2024-05-13,107885.14177098367,189930.48050436156,5
2024-05-14,108240.48648013346,27390.325065920304,5
2024-05-15,107215.99994387028,190154.74223013362,5
2024-05-16,107030.02852076296,25334.667818677088,5
2024-05-17,107235.15596531474,201940.50038247736,5
2024-05-20,107313.41678989412,23987.949807112018,5
2024-05-21,107061.11813875796,203011.08187327828,5
2024-05-22,106793.25652807091,20495.34124507167,5
2024-05-23,107440.15918887255,197913.33730420732,5
2024-05-24,108014.33216109476,25224.343167332503,5
2024-05-27,107997.37960623992,194732.93916086457,5
2024-05-28,108039.10856875754,23974.76584064946,5
