date,implied_vol,underlying_price
2020-02-14,0.1437626039676959,337.6000061035156
2020-02-18,0.1406719996538794,336.7300109863281
2020-02-19,0.14109513183846717,338.3399963378906
2020-02-20,0.1503763658876202,336.95001220703125
2020-02-21,0.15100225973186526,333.4800109863281
2020-02-24,0.18228967786380673,322.4200134277344
2020-02-25,0.21898964059670534,312.6499938964844
2020-02-26,0.24092855696070264,311.5
2020-02-27,0.24102785594040602,297.510009765625
2020-02-28,0.28266597378441205,296.260009765625
2020-03-02,0.27979056781799727,309.0899963378906
2020-03-03,0.3182196392219461,300.239990234375
2020-03-04,0.3298689048163537,312.8599853515625
2020-03-05,0.36020056066018574,302.4599914550781
2020-03-06,0.37431349388988644,297.4599914550781
2020-03-09,0.37641263087256294,274.2300109863281
2020-03-10,0.4499042247373065,288.4200134277344
2020-03-11,0.48144132283450575,274.3599853515625
2020-03-12,0.5022098147125389,248.11000061035156
2020-03-13,0.5815650094959655,269.32000732421875
2020-03-16,0.6464042745091572,239.85000610351562
2020-03-17,0.7278700724341911,252.8000030517578
2020-03-18,0.7495488253667806,240.0
2020-03-19,0.7578338180144922,240.50999450683594
2020-03-20,0.7576096132081198,228.8000030517578
2020-03-23,0.7664979982598537,222.9499969482422
2020-03-24,0.764709377821252,243.14999389648438
2020-03-25,0.8239195023746896,246.7899932861328
2020-03-26,0.8260630128069624,261.20001220703125
2020-03-27,0.8512355223540536,253.4199981689453
2020-03-30,0.8530379432867425,261.6499938964844
2020-03-31,0.8623936277713607,257.75
2020-04-01,0.861523068290941,246.14999389648438
2020-04-02,0.8685517640807155,251.8300018310547
2020-04-03,0.8746210449870641,248.19000244140625
2020-04-06,0.8714797004089346,264.8599853515625
2020-04-07,0.8971140535220193,265.1300048828125
2020-04-08,0.8973320010117818,274.0299987792969
2020-04-09,0.8954005669891247,278.20001220703125
2020-04-13,0.8970542237706537,275.6600036621094
2020-04-14,0.8860659216409776,283.7900085449219
2020-04-15,0.8879354090798879,277.760009765625
2020-04-16,0.8791139150408729,279.1000061035156
2020-04-17,0.8744028914884459,286.6400146484375
2020-04-20,0.8777597371407833,281.5899963378906
2020-04-21,0.8424454866783564,273.0400085449219
2020-04-22,0.83274853757619,279.1000061035156
2020-04-23,0.8214598040703291,279.0799865722656
2020-04-24,0.756050861551546,282.9700012207031
2020-04-27,0.715075308929015,287.04998779296875
2020-04-28,0.6083370614308516,285.7300109863281
2020-04-29,0.5903880996518082,293.2099914550781
2020-04-30,0.5651646869206884,290.4800109863281
2020-05-01,0.5672744203414362,282.7900085449219
2020-05-04,0.5483479139719536,283.57000732421875
2020-05-05,0.5379904446866189,286.19000244140625
2020-05-06,0.47369289379438406,284.25
2020-05-07,0.47426744958526196,287.67999267578125
2020-05-08,0.443645163151934,292.44000244140625
2020-05-11,0.43133180770420165,292.5
2020-05-12,0.4222017404303711,286.6700134277344
2020-05-13,0.42490880248597745,281.6000061035156
2020-05-14,0.3988056068477687,284.9700012207031
2020-05-15,0.3950337772529696,286.2799987792969
2020-05-18,0.3900578528262885,295.0
2020-05-19,0.345760066658645,291.9700012207031
2020-05-20,0.34867336974601093,296.92999267578125
2020-05-21,0.337387217796868,294.8800048828125
2020-05-22,0.3361660561411804,295.44000244140625
2020-05-26,0.33404646078721295,299.0799865722656
2020-05-27,0.3235645396241796,303.5299987792969
2020-05-28,0.3162773959361773,302.9700012207031
2020-05-29,0.3166200460145828,304.32000732421875
2020-06-01,0.3061664763910533,305.54998779296875
2020-06-02,0.29860199673466714,308.0799865722656
2020-06-03,0.2756267412456438,312.17999267578125
2020-06-04,0.27060303175633593,311.3599853515625
2020-06-05,0.24349168415053607,319.3399963378906
2020-06-08,0.2786876797969422,323.20001220703125
2020-06-09,0.2778274151225899,320.7900085449219
2020-06-10,0.2790270188163351,319.0
2020-06-11,0.27019529411889853,300.6099853515625
2020-06-12,0.3376226194991955,304.2099914550781
2020-06-15,0.32563531793874745,307.04998779296875
2020-06-16,0.3263880923294907,312.9599914550781
2020-06-17,0.33011304501614697,311.6600036621094
2020-06-18,0.3293524649946619,311.7799987792969
2020-06-19,0.3280984737748659,308.6400146484375
2020-06-22,0.32735804668052926,310.6199951171875
2020-06-23,0.32763668759418013,312.04998779296875
2020-06-24,0.31893080301160104,304.0899963378906
2020-06-25,0.3257078196638439,307.3500061035156
2020-06-26,0.3253452192295678,300.04998779296875
